"","game_id","date","type","team","opp","conf","opp_conf","location","result","score","team_rtg","opp_rtg","bub_rtg","bub_win_prob","wab","game_score","game_type","wab_if_win","wab_if_loss","expected_wab","opp_net_rank","quad"
"1119","Pitt.-GreensburgRobert Morris11-13",2025-11-13,"nond1","Robert Morris","Pitt.-Greensburg","Horz",NA,"H","W","57-81",NA,NA,NA,NA,0,NA,"played",NA,NA,NA,NA,NA
"1120","BereaTennessee Tech11-13",2025-11-13,"nond1","Tennessee Tech","Berea","OVC",NA,"H","W","64-86",NA,NA,NA,NA,0,NA,"played",NA,NA,NA,NA,NA
"1121","BryanUNC Asheville11-13",2025-11-13,"nond1","UNC Asheville","Bryan","BSth",NA,"H","W","54-92",NA,NA,NA,NA,0,NA,"played",NA,NA,NA,NA,NA
"1122","VoorheesWestern Carolina11-13",2025-11-13,"nond1","Western Carolina","Voorhees","SC",NA,"H","W","44-95",NA,NA,NA,NA,0,NA,"played",NA,NA,NA,NA,NA
"1123","Fort Valley St.Georgia St.11-13",2025-11-13,"nond1","Georgia St.","Fort Valley St.","SB",NA,"H","W","56-90",NA,NA,NA,NA,0,NA,"played",NA,NA,NA,NA,NA
"1124","John JayPrinceton11-13",2025-11-13,"nond1","Princeton","John Jay","Ivy",NA,"H","W","59-100",NA,NA,NA,NA,0,NA,"played",NA,NA,NA,NA,NA
"1125","Washington AdventistNorth Carolina A&T11-13",2025-11-13,"nond1","North Carolina A&T","Washington Adventist","CAA",NA,"H","W","83-89",NA,NA,NA,NA,0,NA,"played",NA,NA,NA,NA,NA
"1126","Benedictine ILNorthern Illinois11-13",2025-11-13,"nond1","Northern Illinois","Benedictine IL","MAC",NA,"H","W","62-117",NA,NA,NA,NA,0,NA,"played",NA,NA,NA,NA,NA
"1127","Elizabeth City St.East Carolina11-13",2025-11-13,"nond1","East Carolina","Elizabeth City St.","Amer",NA,"H","W","70-71",NA,NA,NA,NA,0,NA,"played",NA,NA,NA,NA,NA
"1128","Abilene ChristianStephen F. Austin11-14",2025-11-14,"nc","Abilene Christian","Stephen F. Austin","WAC","Slnd","A","L","66-76",0.254456167051287,0.814147646560633,0.789142831518436,0.460725370394146,-0.460725370394146,63.4,"played",NA,NA,NA,90,"Q2"
"1129","Abilene ChristianStephen F. Austin11-14",2025-11-14,"nc","Stephen F. Austin","Abilene Christian","Slnd","WAC","H","W","76-66",0.814147646560633,0.254456167051287,0.87694452176131,0.954296248614683,0.0457037513853171,46.3,"played",NA,NA,NA,242,"Q4"
"1130","AlbanyRhode Island11-14",2025-11-14,"nc","Albany","Rhode Island","AE","A10","A","L","61-80",0.188261026163404,0.657485377986347,0.789142831518436,0.660978588183235,-0.660978588183235,19.5,"played",NA,NA,NA,133,"Q2"
"1131","AlbanyRhode Island11-14",2025-11-14,"nc","Rhode Island","Albany","A10","AE","H","W","80-61",0.657485377986347,0.188261026163404,0.87694452176131,0.968481595233836,0.0315184047661637,64.8,"played",NA,NA,NA,309,"Q4"
"1132","ArizonaUCLA11-14",2025-11-14,"nc","Arizona","UCLA","B12","B10","N","W","69-65",0.969472814290675,0.846086786399787,0.837778001870703,0.484393659014788,0.515606340985212,87.4,"played",NA,NA,NA,40,"Q1"
"1133","ArizonaUCLA11-14",2025-11-14,"nc","UCLA","Arizona","B10","B12","N","L","65-69",0.846086786399787,0.969472814290675,0.837778001870703,0.139872731460227,-0.139872731460227,96.2,"played",NA,NA,NA,3,"Q1"
"1134","Cal PolyMontana11-14",2025-11-14,"nc","Cal Poly","Montana","BW","BSky","A","L","82-90",0.224949637089134,0.632909079847257,0.789142831518436,0.68461210924171,-0.68461210924171,31.6,"played",NA,NA,NA,160,"Q3"
"1135","Cal PolyMontana11-14",2025-11-14,"nc","Montana","Cal Poly","BSky","BW","H","W","90-82",0.632909079847257,0.224949637089134,0.87694452176131,0.960866624115781,0.0391333758842192,52,"played",NA,NA,NA,258,"Q4"
"1136","Cal St. BakersfieldMississippi11-14",2025-11-14,"nc","Cal St. Bakersfield","Mississippi","BW","SEC","A","L","60-82",0.158033683335283,0.782188492713109,0.789142831518436,0.510323694550143,-0.510323694550143,15,"played",NA,NA,NA,88,"Q2"
"1137","Cal St. BakersfieldMississippi11-14",2025-11-14,"nc","Mississippi","Cal St. Bakersfield","SEC","BW","H","W","82-60",0.782188492713109,0.158033683335283,0.87694452176131,0.974337831999651,0.0256621680003494,79.2,"played",NA,NA,NA,302,"Q4"
"1138","Central MichiganCoppin St.11-14",2025-11-14,"nc","Central Michigan","Coppin St.","MAC","MEAC","N","W","82-59",0.18939999429612,0.0359243715115154,0.837778001870703,0.992836314316839,0.00716368568316106,54.7,"played",NA,NA,NA,364,"Q4"
"1139","Central MichiganCoppin St.11-14",2025-11-14,"nc","Coppin St.","Central Michigan","MEAC","MAC","N","L","59-82",0.0359243715115154,0.18939999429612,0.837778001870703,0.956715065387942,-0.956715065387942,0.7,"played",NA,NA,NA,330,"Q4"
"1140","Charleston SouthernLindenwood11-14",2025-11-14,"nc","Charleston Southern","Lindenwood","BSth","OVC","N","L","77-83",0.363443257014822,0.366889962693917,0.837778001870703,0.899109554802743,-0.899109554802743,36.6,"played",NA,NA,NA,220,"Q4"
"1141","Charleston SouthernLindenwood11-14",2025-11-14,"nc","Lindenwood","Charleston Southern","OVC","BSth","N","W","83-77",0.366889962693917,0.363443257014822,0.837778001870703,0.900450283866674,0.0995497161333264,36.4,"played",NA,NA,NA,222,"Q4"
"1142","Coastal CarolinaJacksonville St.11-14",2025-11-14,"nc","Coastal Carolina","Jacksonville St.","SB","CUSA","A","L","67-74",0.252970711135508,0.506367408799111,0.789142831518436,0.784873333194013,-0.784873333194013,17.3,"played",NA,NA,NA,228,"Q3"
"1143","Coastal CarolinaJacksonville St.11-14",2025-11-14,"nc","Jacksonville St.","Coastal Carolina","CUSA","SB","H","W","74-67",0.506367408799111,0.252970711135508,0.87694452176131,0.954637205419097,0.0453627945809025,62.4,"played",NA,NA,NA,236,"Q4"
"1144","ColgateIllinois11-14",2025-11-14,"nc","Colgate","Illinois","Pat","B10","A","L","65-84",0.360992255867608,0.969884240330622,0.789142831518436,0.104110731970469,-0.104110731970469,69.9,"played",NA,NA,NA,9,"Q1"
"1145","ColgateIllinois11-14",2025-11-14,"nc","Illinois","Colgate","B10","Pat","H","W","84-65",0.969884240330622,0.360992255867608,0.87694452176131,0.926550367090554,0.0734496329094464,88.7,"played",NA,NA,NA,197,"Q4"
"1146","East Texas A&MRice11-14",2025-11-14,"nc","East Texas A&M","Rice","Slnd","Amer","A","L","64-71",0.215747963159941,0.453632381772171,0.789142831518436,0.818433662006549,-0.818433662006549,25.4,"played",NA,NA,NA,252,"Q4"
"1147","East Texas A&MRice11-14",2025-11-14,"nc","Rice","East Texas A&M","Amer","Slnd","H","W","71-64",0.453632381772171,0.215747963159941,0.87694452176131,0.96283190066853,0.0371680993314703,40.2,"played",NA,NA,NA,274,"Q4"
"1148","Eastern IllinoisKentucky11-14",2025-11-14,"nc","Eastern Illinois","Kentucky","OVC","SEC","A","L","53-99",0.152478165572386,0.895262310823751,0.789142831518436,0.304514516778264,-0.304514516778264,1.6,"played",NA,NA,NA,29,"Q1"
"1149","Eastern IllinoisKentucky11-14",2025-11-14,"nc","Kentucky","Eastern Illinois","SEC","OVC","H","W","99-53",0.895262310823751,0.152478165572386,0.87694452176131,0.975376052056738,0.0246239479432618,99,"played",NA,NA,NA,303,"Q4"
"1150","FordhamIona11-14",2025-11-14,"nc","Fordham","Iona","A10","MAAC","A","L","71-76",0.364919714240051,0.437779878446913,0.789142831518436,0.827775565073841,-0.827775565073841,35.4,"played",NA,NA,NA,217,"Q3"
"1151","FordhamIona11-14",2025-11-14,"nc","Iona","Fordham","MAAC","A10","H","W","76-71",0.437779878446913,0.364919714240051,0.87694452176131,0.925385979365511,0.0746140206344892,45,"played",NA,NA,NA,224,"Q4"
"1152","FurmanNorthern Iowa11-14",2025-11-14,"nc","Furman","Northern Iowa","SC","MVC","A","L","54-70",0.406643500793286,0.756629634869254,0.789142831518436,0.546236747833761,-0.546236747833761,14.8,"played",NA,NA,NA,101,"Q2"
"1153","FurmanNorthern Iowa11-14",2025-11-14,"nc","Northern Iowa","Furman","MVC","SC","H","W","70-54",0.756629634869254,0.406643500793286,0.87694452176131,0.912269589229516,0.0877304107704836,92.5,"played",NA,NA,NA,173,"Q4"
"1154","Georgia TechGeorgia11-14",2025-11-14,"nc","Georgia","Georgia Tech","SEC","ACC","H","W","92-87",0.915645440502557,0.494270413796868,0.87694452176131,0.879396522454015,0.120603477545985,64.5,"played",NA,NA,NA,145,"Q3"
"1155","Georgia TechGeorgia11-14",2025-11-14,"nc","Georgia Tech","Georgia","ACC","SEC","A","L","87-92",0.494270413796868,0.915645440502557,0.789142831518436,0.256386755551332,-0.256386755551332,85.4,"played",NA,NA,NA,24,"Q1"
"1156","GonzagaArizona St.11-14",2025-11-14,"nc","Arizona St.","Gonzaga","B12","WCC","H","L","65-77",0.763717712338116,0.93688362842068,0.87694452176131,0.324367873368001,-0.324367873368001,71.5,"played",NA,NA,NA,4,"Q1"
"1157","GonzagaArizona St.11-14",2025-11-14,"nc","Gonzaga","Arizona St.","WCC","B12","A","W","77-65",0.93688362842068,0.763717712338116,0.789142831518436,0.536583344520219,0.463416655479781,95,"played",NA,NA,NA,93,"Q2"
"1158","HamptonBrown11-14",2025-11-14,"nc","Brown","Hampton","Ivy","CAA","H","L","63-72",0.36385715045354,0.225882232665229,0.87694452176131,0.960665288581314,-0.960665288581314,8,"played",NA,NA,NA,238,"Q4"
"1159","HamptonBrown11-14",2025-11-14,"nc","Hampton","Brown","CAA","Ivy","A","W","72-63",0.225882232665229,0.36385715045354,0.789142831518436,0.867430476514543,0.132569523485457,65.7,"played",NA,NA,NA,276,"Q4"
"1160","High PointUAB11-14",2025-11-14,"nc","High Point","UAB","BSth","Amer","A","L","74-91",0.613066876893048,0.675902254658201,0.789142831518436,0.642162643100456,-0.642162643100456,33.2,"played",NA,NA,NA,122,"Q2"
"1161","High PointUAB11-14",2025-11-14,"nc","UAB","High Point","Amer","BSth","H","W","91-74",0.675902254658201,0.613066876893048,0.87694452176131,0.818108747607515,0.181891252392485,86.9,"played",NA,NA,NA,85,"Q3"
"1162","HofstraBucknell11-14",2025-11-14,"nc","Bucknell","Hofstra","Pat","CAA","H","L","77-83",0.217232586329846,0.551643183066637,0.87694452176131,0.852770314172331,-0.852770314172331,41.3,"played",NA,NA,NA,107,"Q3"
"1163","HofstraBucknell11-14",2025-11-14,"nc","Hofstra","Bucknell","CAA","Pat","A","W","83-77",0.551643183066637,0.217232586329846,0.789142831518436,0.930966625731878,0.0690333742681223,32.7,"played",NA,NA,NA,335,"Q4"
"1164","Illinois St.USC11-14",2025-11-14,"nc","Illinois St.","USC","MVC","B10","N","L","67-87",0.760692920500258,0.804156062025709,0.837778001870703,0.557078138511287,-0.557078138511287,19,"played",NA,NA,NA,56,"Q2"
"1165","Illinois St.USC11-14",2025-11-14,"nc","USC","Illinois St.","B10","MVC","N","W","87-67",0.804156062025709,0.760692920500258,0.837778001870703,0.618999839842039,0.381000160157961,98.2,"played",NA,NA,NA,79,"Q2"
"1166","Indiana St.Duke11-14",2025-11-14,"nc","Duke","Indiana St.","ACC","MVC","H","W","100-62",0.967326420584729,0.366604501706776,0.87694452176131,0.924882965393851,0.0751170346061489,97.3,"played",NA,NA,NA,202,"Q4"
"1167","Indiana St.Duke11-14",2025-11-14,"nc","Indiana St.","Duke","MVC","ACC","A","L","62-100",0.366604501706776,0.967326420584729,0.789142831518436,0.112225965126887,-0.112225965126887,32.2,"played",NA,NA,NA,2,"Q1"
"1168","IU IndyEastern Michigan11-14",2025-11-14,"nc","Eastern Michigan","IU Indy","MAC","Horz","H","L","83-90",0.535265786870289,0.17849050949802,0.87694452176131,0.970413856022101,-0.970413856022101,9.1,"played",NA,NA,NA,310,"Q4"
"1169","IU IndyEastern Michigan11-14",2025-11-14,"nc","IU Indy","Eastern Michigan","Horz","MAC","A","W","90-83",0.17849050949802,0.535265786870289,0.789142831518436,0.764672340718341,0.235327659281659,71.5,"played",NA,NA,NA,179,"Q3"
"1170","LehighRutgers11-14",2025-11-14,"nc","Lehigh","Rutgers","Pat","B10","A","L","72-84",0.156525551853959,0.572671826178306,0.789142831518436,0.736334997410468,-0.736334997410468,25.6,"played",NA,NA,NA,165,"Q3"
"1171","LehighRutgers11-14",2025-11-14,"nc","Rutgers","Lehigh","B10","Pat","H","W","84-72",0.572671826178306,0.156525551853959,0.87694452176131,0.974620806065329,0.0253791939346708,42,"played",NA,NA,NA,296,"Q4"
"1172","LouisianaMcNeese St.11-14",2025-11-14,"nc","Louisiana","McNeese St.","SB","Slnd","A","L","62-88",0.138578980201124,0.799989190095387,0.789142831518436,0.483391001729462,-0.483391001729462,8.1,"played",NA,NA,NA,59,"Q1"
"1173","LouisianaMcNeese St.11-14",2025-11-14,"nc","McNeese St.","Louisiana","Slnd","SB","H","W","88-62",0.799989190095387,0.138578980201124,0.87694452176131,0.977924226250774,0.0220757737492259,88,"played",NA,NA,NA,336,"Q4"
"1174","ManhattanHawaii11-14",2025-11-14,"nc","Hawaii","Manhattan","BW","MAAC","H","W","86-56",0.78119624383108,0.116212015958131,0.87694452176131,0.981882785688767,0.018117214311233,86.3,"played",NA,NA,NA,331,"Q4"
"1175","ManhattanHawaii11-14",2025-11-14,"nc","Manhattan","Hawaii","MAAC","BW","A","L","56-86",0.116212015958131,0.78119624383108,0.789142831518436,0.511776622090299,-0.511776622090299,7,"played",NA,NA,NA,97,"Q2"
"1176","Maryland Eastern ShoreCreighton11-14",2025-11-14,"nc","Creighton","Maryland Eastern Shore","BE","MEAC","H","W","84-45",0.854199526326377,0.11522021463474,0.87694452176131,0.982054404712151,0.0179455952878492,96.8,"played",NA,NA,NA,323,"Q4"
"1177","Maryland Eastern ShoreCreighton11-14",2025-11-14,"nc","Maryland Eastern Shore","Creighton","MEAC","BE","A","L","45-84",0.11522021463474,0.854199526326377,0.789142831518436,0.389798478925786,-0.389798478925786,2.5,"played",NA,NA,NA,58,"Q1"
"1178","MichiganTCU11-14",2025-11-14,"nc","Michigan","TCU","B10","B12","A","W","67-63",0.974346567965216,0.863817781115818,0.789142831518436,0.371076437185991,0.628923562814009,88.2,"played",NA,NA,NA,46,"Q1"
"1179","MichiganTCU11-14",2025-11-14,"nc","TCU","Michigan","B12","B10","H","L","63-67",0.863817781115818,0.974346567965216,0.87694452176131,0.157987191951791,-0.157987191951791,97,"played",NA,NA,NA,1,"Q1"
"1180","MilwaukeeTexas Tech11-14",2025-11-14,"nc","Milwaukee","Texas Tech","Horz","B12","A","L","63-80",0.248508434458757,0.953050492119028,0.789142831518436,0.155666875253294,-0.155666875253294,77.3,"played",NA,NA,NA,17,"Q1"
"1181","MilwaukeeTexas Tech11-14",2025-11-14,"nc","Texas Tech","Milwaukee","B12","Horz","H","W","80-63",0.953050492119028,0.248508434458757,0.87694452176131,0.955654772331254,0.0443452276687463,66.3,"played",NA,NA,NA,233,"Q4"
"1182","Mississippi Valley St.Utah Tech11-14",2025-11-14,"nc","Mississippi Valley St.","Utah Tech","SWAC","WAC","N","L","75-81",0.0272486382605672,0.40026041841506,0.837778001870703,0.885559797222147,-0.885559797222147,22.9,"played",NA,NA,NA,199,"Q3"
"1183","Mississippi Valley St.Utah Tech11-14",2025-11-14,"nc","Utah Tech","Mississippi Valley St.","WAC","SWAC","N","W","81-75",0.40026041841506,0.0272486382605672,0.837778001870703,0.994605210792121,0.0053947892078785,5.9,"played",NA,NA,NA,365,"Q4"
"1184","New OrleansTulane11-14",2025-11-14,"nc","New Orleans","Tulane","Slnd","Amer","A","W","85-63",0.330556748471538,0.496594431298004,0.789142831518436,0.791400636315954,0.208599363684046,94.7,"played",NA,NA,NA,204,"Q3"
"1185","New OrleansTulane11-14",2025-11-14,"nc","Tulane","New Orleans","Amer","Slnd","H","L","63-85",0.496594431298004,0.330556748471538,0.87694452176131,0.935201313683197,-0.935201313683197,2.7,"played",NA,NA,NA,232,"Q4"
"1186","Norfolk St.Towson11-14",2025-11-14,"nc","Norfolk St.","Towson","MEAC","CAA","A","L","41-51",0.125241408179197,0.508361958877198,0.789142831518436,0.78352287964424,-0.78352287964424,26.2,"played",NA,NA,NA,159,"Q3"
"1187","Norfolk St.Towson11-14",2025-11-14,"nc","Towson","Norfolk St.","CAA","MEAC","H","W","51-41",0.508361958877198,0.125241408179197,0.87694452176131,0.980305276025362,0.0196947239746382,29.4,"played",NA,NA,NA,304,"Q4"
"1188","North Carolina CentralNorth Carolina11-14",2025-11-14,"nc","North Carolina","North Carolina Central","ACC","MEAC","H","W","97-53",0.915901822614029,0.0835713475339497,0.87694452176131,0.987365285497652,0.0126347145023478,93,"played",NA,NA,NA,344,"Q4"
"1189","North Carolina CentralNorth Carolina11-14",2025-11-14,"nc","North Carolina Central","North Carolina","MEAC","ACC","A","L","53-97",0.0835713475339497,0.915901822614029,0.789142831518436,0.255753553094345,-0.255753553094345,7,"played",NA,NA,NA,27,"Q1"
"1190","North TexasSaint Mary's11-14",2025-11-14,"nc","North Texas","Saint Mary's","Amer","WCC","A","L","49-80",0.415067688822185,0.907777549342231,0.789142831518436,0.275473000987395,-0.275473000987395,3,"played",NA,NA,NA,28,"Q1"
"1191","North TexasSaint Mary's11-14",2025-11-14,"nc","Saint Mary's","North Texas","WCC","Amer","H","W","80-49",0.907777549342231,0.415067688822185,0.87694452176131,0.909443833288116,0.0905561667118839,99.6,"played",NA,NA,NA,164,"Q4"
"1192","NorthwesternDePaul11-14",2025-11-14,"nc","DePaul","Northwestern","BE","B10","H","L","79-81",0.723084613124789,0.746260877711572,0.87694452176131,0.70786551328798,-0.70786551328798,70.3,"played",NA,NA,NA,70,"Q2"
"1193","NorthwesternDePaul11-14",2025-11-14,"nc","Northwestern","DePaul","B10","BE","A","W","81-79",0.746260877711572,0.723084613124789,0.789142831518436,0.589028840328832,0.410971159671168,76.5,"played",NA,NA,NA,112,"Q2"
"1194","ProvidenceColorado11-14",2025-11-14,"nc","Colorado","Providence","B12","BE","H","W","97-88",0.772254117699624,0.68455900410991,0.87694452176131,0.766563105055735,0.233436894944265,85.5,"played",NA,NA,NA,89,"Q3"
"1195","ProvidenceColorado11-14",2025-11-14,"nc","Providence","Colorado","BE","B12","A","L","88-97",0.68455900410991,0.772254117699624,0.789142831518436,0.524650785280216,-0.524650785280216,55.4,"played",NA,NA,NA,78,"Q2"
"1196","Sacramento St.UC Davis11-14",2025-11-14,"nc","Sacramento St.","UC Davis","BSky","BW","A","L","73-77",0.18702891448559,0.56915821249319,0.789142831518436,0.739110183097333,-0.739110183097333,52.1,"played",NA,NA,NA,177,"Q3"
"1197","Sacramento St.UC Davis11-14",2025-11-14,"nc","UC Davis","Sacramento St.","BW","BSky","H","W","77-73",0.56915821249319,0.18702891448559,0.87694452176131,0.968727394375716,0.0312726056242841,21.8,"played",NA,NA,NA,279,"Q4"
"1198","SamfordArkansas11-14",2025-11-14,"nc","Arkansas","Samford","SEC","SC","H","W","79-75",0.944795030500824,0.172914927065104,0.87694452176131,0.971499421044186,0.0285005789558141,43.4,"played",NA,NA,NA,270,"Q4"
"1199","SamfordArkansas11-14",2025-11-14,"nc","Samford","Arkansas","SC","SEC","A","L","75-79",0.172914927065104,0.944795030500824,0.789142831518436,0.179439627556815,-0.179439627556815,82.3,"played",NA,NA,NA,21,"Q1"
"1200","SIU EdwardsvilleDrake11-14",2025-11-14,"nc","Drake","SIU Edwardsville","MVC","OVC","H","L","59-61",0.533971949860344,0.223055467633808,0.87694452176131,0.961274321732913,-0.961274321732913,9.2,"played",NA,NA,NA,255,"Q4"
"1201","SIU EdwardsvilleDrake11-14",2025-11-14,"nc","SIU Edwardsville","Drake","OVC","MVC","A","W","61-59",0.223055467633808,0.533971949860344,0.789142831518436,0.765606835336348,0.234393164663652,76.5,"played",NA,NA,NA,163,"Q3"
"1202","South Carolina St.Charleston11-14",2025-11-14,"nc","Charleston","South Carolina St.","CAA","MEAC","H","W","88-61",0.520672789766926,0.0505919207594511,0.87694452176131,0.992577986886088,0.00742201311391244,63.9,"played",NA,NA,NA,360,"Q4"
"1203","South Carolina St.Charleston11-14",2025-11-14,"nc","South Carolina St.","Charleston","MEAC","CAA","A","L","61-88",0.0505919207594511,0.520672789766926,0.789142831518436,0.775046276056933,-0.775046276056933,3.2,"played",NA,NA,NA,175,"Q3"
"1204","StonehillFairfield11-14",2025-11-14,"nc","Fairfield","Stonehill","MAAC","NEC","H","W","73-71",0.354859421023599,0.0927024015489399,0.87694452176131,0.985865266551194,0.0141347334488058,15.2,"played",NA,NA,NA,339,"Q4"
"1205","StonehillFairfield11-14",2025-11-14,"nc","Stonehill","Fairfield","NEC","MAAC","A","L","71-73",0.0927024015489399,0.354859421023599,0.789142831518436,0.871860831423522,-0.871860831423522,23.9,"played",NA,NA,NA,249,"Q4"
"1206","Tarleton St.Baylor11-14",2025-11-14,"nc","Baylor","Tarleton St.","B12","WAC","H","W","94-81",0.844514563217514,0.399623518072685,0.87694452176131,0.914576702050951,0.0854232979490492,83,"played",NA,NA,NA,187,"Q4"
"1207","Tarleton St.Baylor11-14",2025-11-14,"nc","Tarleton St.","Baylor","WAC","B12","A","L","81-94",0.399623518072685,0.844514563217514,0.789142831518436,0.407950705378263,-0.407950705378263,42.6,"played",NA,NA,NA,54,"Q1"
"1208","The CitadelWest Georgia11-14",2025-11-14,"nc","The Citadel","West Georgia","SC","ASun","A","L","92-100",0.0728398704467828,0.211757714316078,0.789142831518436,0.93302603248279,-0.93302603248279,7.3,"played",NA,NA,NA,325,"Q4"
