"","date","team","week","conference_game","home_away","opponent","opp_conf","conf"
"778","2024-11-09T18:00:00.000Z","Middle Tennessee",11,TRUE,"home","Liberty","Conference USA","Conference USA"
"779","2024-11-23T05:00:00.000Z","Middle Tennessee",13,TRUE,"home","New Mexico State","Conference USA","Conference USA"
"780","2024-11-30T05:00:00.000Z","Middle Tennessee",14,TRUE,"neutral","Florida International","Conference USA","Conference USA"
"781","2024-08-30T00:00:00.000Z","Minnesota",1,FALSE,"home","North Carolina","ACC","Big Ten"
"782","2024-09-07T16:00:00.000Z","Minnesota",2,FALSE,"home","Rhode Island",NA,"Big Ten"
"783","2024-09-14T19:30:00.000Z","Minnesota",3,FALSE,"home","Nevada","Mountain West","Big Ten"
"784","2024-09-21T04:00:00.000Z","Minnesota",4,TRUE,"home","Iowa","Big Ten","Big Ten"
"785","2024-09-28T04:00:00.000Z","Minnesota",5,TRUE,"away","Michigan","Big Ten","Big Ten"
"786","2024-10-05T04:00:00.000Z","Minnesota",6,TRUE,"home","USC","Big Ten","Big Ten"
"787","2024-10-12T04:00:00.000Z","Minnesota",7,TRUE,"away","UCLA","Big Ten","Big Ten"
"788","2024-10-26T04:00:00.000Z","Minnesota",9,TRUE,"home","Maryland","Big Ten","Big Ten"
"789","2024-11-02T04:00:00.000Z","Minnesota",10,TRUE,"away","Illinois","Big Ten","Big Ten"
"790","2024-11-09T05:00:00.000Z","Minnesota",11,TRUE,"away","Rutgers","Big Ten","Big Ten"
"791","2024-11-23T05:00:00.000Z","Minnesota",13,TRUE,"home","Penn State","Big Ten","Big Ten"
"792","2024-11-29T17:00:00.000Z","Minnesota",14,TRUE,"away","Wisconsin","Big Ten","Big Ten"
"793","2024-08-31T22:00:00.000Z","Mississippi State",1,FALSE,"home","Eastern Kentucky",NA,"SEC"
"794","2024-09-08T02:30:00.000Z","Mississippi State",2,FALSE,"away","Arizona State","Big 12","SEC"
"795","2024-09-14T23:30:00.000Z","Mississippi State",3,FALSE,"home","Toledo","Mid-American","SEC"
"796","2024-09-21T16:00:00.000Z","Mississippi State",4,TRUE,"home","Florida","SEC","SEC"
"797","2024-09-28T04:00:00.000Z","Mississippi State",5,TRUE,"away","Texas","SEC","SEC"
"798","2024-10-12T04:00:00.000Z","Mississippi State",7,TRUE,"away","Georgia","SEC","SEC"
"799","2024-10-19T04:00:00.000Z","Mississippi State",8,TRUE,"home","Texas A&M","SEC","SEC"
"800","2024-10-26T04:00:00.000Z","Mississippi State",9,TRUE,"home","Arkansas","SEC","SEC"
"801","2024-11-02T20:15:00.000Z","Mississippi State",10,FALSE,"home","UMass","FBS Independents","SEC"
"802","2024-11-09T05:00:00.000Z","Mississippi State",11,TRUE,"away","Tennessee","SEC","SEC"
"803","2024-11-23T05:00:00.000Z","Mississippi State",13,TRUE,"home","Missouri","SEC","SEC"
"804","2024-11-29T20:30:00.000Z","Mississippi State",14,TRUE,"away","Ole Miss","SEC","SEC"
"805","2024-08-30T00:00:00.000Z","Missouri",1,FALSE,"home","Murray State",NA,"SEC"
"806","2024-09-07T23:00:00.000Z","Missouri",2,FALSE,"home","Buffalo","Mid-American","SEC"
"807","2024-09-14T16:45:00.000Z","Missouri",3,FALSE,"home","Boston College","ACC","SEC"
"808","2024-09-21T04:00:00.000Z","Missouri",4,TRUE,"home","Vanderbilt","SEC","SEC"
"809","2024-10-05T16:00:00.000Z","Missouri",6,TRUE,"away","Texas A&M","SEC","SEC"
"810","2024-10-12T04:00:00.000Z","Missouri",7,FALSE,"away","UMass","FBS Independents","SEC"
"811","2024-10-19T04:00:00.000Z","Missouri",8,TRUE,"home","Auburn","SEC","SEC"
"812","2024-10-26T04:00:00.000Z","Missouri",9,TRUE,"away","Alabama","SEC","SEC"
"813","2024-11-09T05:00:00.000Z","Missouri",11,TRUE,"home","Oklahoma","SEC","SEC"
"814","2024-11-16T05:00:00.000Z","Missouri",12,TRUE,"away","South Carolina","SEC","SEC"
"815","2024-11-23T05:00:00.000Z","Missouri",13,TRUE,"away","Mississippi State","SEC","SEC"
"816","2024-11-30T05:00:00.000Z","Missouri",14,TRUE,"home","Arkansas","SEC","SEC"
"817","2024-08-31T16:00:00.000Z","Navy",1,FALSE,"home","Bucknell",NA,"American Athletic"
"818","2024-09-07T19:30:00.000Z","Navy",2,TRUE,"home","Temple","American Athletic","American Athletic"
"819","2024-09-21T19:30:00.000Z","Navy",4,TRUE,"home","Memphis","American Athletic","American Athletic"
"820","2024-09-28T04:00:00.000Z","Navy",5,TRUE,"away","UAB","American Athletic","American Athletic"
"821","2024-10-05T16:00:00.000Z","Navy",6,FALSE,"away","Air Force","Mountain West","American Athletic"
"822","2024-10-19T19:30:00.000Z","Navy",8,TRUE,"home","Charlotte","American Athletic","American Athletic"
"823","2024-10-26T16:00:00.000Z","Navy",9,FALSE,"neutral","Notre Dame","FBS Independents","American Athletic"
"824","2024-11-02T04:00:00.000Z","Navy",10,TRUE,"away","Rice","American Athletic","American Athletic"
"825","2024-11-09T05:00:00.000Z","Navy",11,TRUE,"away","South Florida","American Athletic","American Athletic"
"826","2024-11-16T17:00:00.000Z","Navy",12,TRUE,"home","Tulane","American Athletic","American Athletic"
"827","2024-11-30T05:00:00.000Z","Navy",14,TRUE,"away","East Carolina","American Athletic","American Athletic"
"828","2024-12-14T20:00:00.000Z","Navy",16,TRUE,"neutral","Army","American Athletic","American Athletic"
"829","2024-08-29T23:00:00.000Z","NC State",1,FALSE,"home","Western Carolina",NA,"ACC"
"830","2024-09-07T23:30:00.000Z","NC State",2,FALSE,"neutral","Tennessee","SEC","ACC"
"831","2024-09-14T16:00:00.000Z","NC State",3,FALSE,"home","Louisiana Tech","Conference USA","ACC"
"832","2024-09-21T04:00:00.000Z","NC State",4,TRUE,"away","Clemson","ACC","ACC"
"833","2024-09-28T04:00:00.000Z","NC State",5,FALSE,"home","Northern Illinois","Mid-American","ACC"
"834","2024-10-05T04:00:00.000Z","NC State",6,TRUE,"home","Wake Forest","ACC","ACC"
"835","2024-10-12T04:00:00.000Z","NC State",7,TRUE,"home","Syracuse","ACC","ACC"
"836","2024-10-19T04:00:00.000Z","NC State",8,TRUE,"away","California","ACC","ACC"
"837","2024-11-02T04:00:00.000Z","NC State",10,TRUE,"home","Stanford","ACC","ACC"
"838","2024-11-09T05:00:00.000Z","NC State",11,TRUE,"home","Duke","ACC","ACC"
"839","2024-11-22T00:30:00.000Z","NC State",13,TRUE,"away","Georgia Tech","ACC","ACC"
"840","2024-11-30T05:00:00.000Z","NC State",14,TRUE,"away","North Carolina","ACC","ACC"
"841","2024-08-31T19:30:00.000Z","Nebraska",1,FALSE,"home","UTEP","Conference USA","Big Ten"
"842","2024-09-07T23:30:00.000Z","Nebraska",2,FALSE,"home","Colorado","Big 12","Big Ten"
"843","2024-09-14T23:30:00.000Z","Nebraska",3,FALSE,"home","Northern Iowa",NA,"Big Ten"
"844","2024-09-21T00:00:00.000Z","Nebraska",4,TRUE,"home","Illinois","Big Ten","Big Ten"
"845","2024-09-28T16:00:00.000Z","Nebraska",5,TRUE,"away","Purdue","Big Ten","Big Ten"
"846","2024-10-05T04:00:00.000Z","Nebraska",6,TRUE,"home","Rutgers","Big Ten","Big Ten"
"847","2024-10-19T04:00:00.000Z","Nebraska",8,TRUE,"away","Indiana","Big Ten","Big Ten"
"848","2024-10-26T04:00:00.000Z","Nebraska",9,TRUE,"away","Ohio State","Big Ten","Big Ten"
"849","2024-11-02T04:00:00.000Z","Nebraska",10,TRUE,"home","UCLA","Big Ten","Big Ten"
"850","2024-11-16T05:00:00.000Z","Nebraska",12,TRUE,"away","USC","Big Ten","Big Ten"
"851","2024-11-23T05:00:00.000Z","Nebraska",13,TRUE,"home","Wisconsin","Big Ten","Big Ten"
"852","2024-11-30T00:30:00.000Z","Nebraska",14,TRUE,"away","Iowa","Big Ten","Big Ten"
"853","2024-08-25T00:00:00.000Z","Nevada",1,FALSE,"home","SMU","ACC","Mountain West"
"854","2024-08-31T23:00:00.000Z","Nevada",1,FALSE,"away","Troy","Sun Belt","Mountain West"
"855","2024-09-07T23:00:00.000Z","Nevada",2,FALSE,"home","Georgia Southern","Sun Belt","Mountain West"
"856","2024-09-14T19:30:00.000Z","Nevada",3,FALSE,"away","Minnesota","Big Ten","Mountain West"
"857","2024-09-21T19:00:00.000Z","Nevada",4,FALSE,"home","Eastern Washington",NA,"Mountain West"
"858","2024-10-05T23:30:00.000Z","Nevada",6,TRUE,"away","San José State","Mountain West","Mountain West"
"859","2024-10-12T23:30:00.000Z","Nevada",7,FALSE,"home","Oregon State","Pac-12","Mountain West"
"860","2024-10-19T02:30:00.000Z","Nevada",8,TRUE,"home","Fresno State","Mountain West","Mountain West"
"861","2024-10-27T03:59:00.000Z","Nevada",9,TRUE,"away","Hawai'i","Mountain West","Mountain West"
"862","2024-11-03T00:00:00.000Z","Nevada",10,TRUE,"home","Colorado State","Mountain West","Mountain West"
"863","2024-11-09T05:00:00.000Z","Nevada",11,TRUE,"away","Boise State","Mountain West","Mountain West"
"864","2024-11-23T05:00:00.000Z","Nevada",13,TRUE,"home","Air Force","Mountain West","Mountain West"
"865","2024-12-01T01:00:00.000Z","Nevada",14,TRUE,"away","UNLV","Mountain West","Mountain West"
"866","2024-08-24T20:00:00.000Z","New Mexico",1,FALSE,"home","Montana State",NA,"Mountain West"
"867","2024-09-01T02:30:00.000Z","New Mexico",1,FALSE,"away","Arizona","Big 12","Mountain West"
"868","2024-09-14T23:30:00.000Z","New Mexico",3,FALSE,"away","Auburn","SEC","Mountain West"
"869","2024-09-22T01:30:00.000Z","New Mexico",4,TRUE,"home","Fresno State","Mountain West","Mountain West"
"870","2024-09-28T04:00:00.000Z","New Mexico",5,FALSE,"away","New Mexico State","Conference USA","Mountain West"
"871","2024-10-13T00:00:00.000Z","New Mexico",7,TRUE,"home","Air Force","Mountain West","Mountain West"
"872","2024-10-19T21:00:00.000Z","New Mexico",8,TRUE,"away","Utah State","Mountain West","Mountain West"
"873","2024-10-26T04:00:00.000Z","New Mexico",9,TRUE,"away","Colorado State","Mountain West","Mountain West"
"874","2024-11-02T21:00:00.000Z","New Mexico",10,TRUE,"home","Wyoming","Mountain West","Mountain West"
"875","2024-11-09T03:30:00.000Z","New Mexico",11,TRUE,"away","San Diego State","Mountain West","Mountain West"
"876","2024-11-16T05:00:00.000Z","New Mexico",12,FALSE,"home","Washington State","Pac-12","Mountain West"
"877","2024-12-01T04:00:00.000Z","New Mexico",14,TRUE,"away","Hawai'i","Mountain West","Mountain West"
"878","2024-09-01T01:00:00.000Z","New Mexico State",1,FALSE,"home","Southeast Missouri State",NA,"Conference USA"
"879","2024-09-08T02:15:00.000Z","New Mexico State",2,TRUE,"home","Liberty","Conference USA","Conference USA"
"880","2024-09-15T02:30:00.000Z","New Mexico State",3,FALSE,"away","Fresno State","Mountain West","Conference USA"
"881","2024-09-21T04:00:00.000Z","New Mexico State",4,TRUE,"away","Sam Houston State","Conference USA","Conference USA"
"882","2024-09-28T04:00:00.000Z","New Mexico State",5,FALSE,"home","New Mexico","Mountain West","Conference USA"
"883","2024-10-09T23:30:00.000Z","New Mexico State",7,TRUE,"away","Jacksonville State","Conference USA","Conference USA"
"884","2024-10-16T01:00:00.000Z","New Mexico State",8,TRUE,"home","Louisiana Tech","Conference USA","Conference USA"
"885","2024-10-29T23:00:00.000Z","New Mexico State",10,TRUE,"neutral","Florida International","Conference USA","Conference USA"
"886","2024-11-09T05:00:00.000Z","New Mexico State",11,TRUE,"home","Western Kentucky","Conference USA","Conference USA"
"887","2024-11-17T00:45:00.000Z","New Mexico State",12,FALSE,"away","Texas A&M","SEC","Conference USA"
"888","2024-11-23T05:00:00.000Z","New Mexico State",13,TRUE,"away","Middle Tennessee","Conference USA","Conference USA"
"889","2024-11-30T05:00:00.000Z","New Mexico State",14,TRUE,"home","UTEP","Conference USA","Conference USA"
"890","2024-08-30T00:00:00.000Z","North Carolina",1,FALSE,"away","Minnesota","Big Ten","ACC"
"891","2024-09-07T19:30:00.000Z","North Carolina",2,FALSE,"home","Charlotte","American Athletic","ACC"
"892","2024-09-14T22:00:00.000Z","North Carolina",3,FALSE,"home","North Carolina Central",NA,"ACC"
"893","2024-09-21T04:00:00.000Z","North Carolina",4,FALSE,"home","James Madison","Sun Belt","ACC"
"894","2024-09-28T04:00:00.000Z","North Carolina",5,TRUE,"away","Duke","ACC","ACC"
"895","2024-10-05T04:00:00.000Z","North Carolina",6,TRUE,"home","Pittsburgh","ACC","ACC"
"896","2024-10-12T04:00:00.000Z","North Carolina",7,TRUE,"home","Georgia Tech","ACC","ACC"
"897","2024-10-26T04:00:00.000Z","North Carolina",9,TRUE,"away","Virginia","ACC","ACC"
"898","2024-11-02T04:00:00.000Z","North Carolina",10,TRUE,"away","Florida State","ACC","ACC"
"899","2024-11-16T05:00:00.000Z","North Carolina",12,TRUE,"home","Wake Forest","ACC","ACC"
"900","2024-11-23T05:00:00.000Z","North Carolina",13,TRUE,"away","Boston College","ACC","ACC"
"901","2024-11-30T05:00:00.000Z","North Carolina",14,TRUE,"home","NC State","ACC","ACC"
"902","2024-08-31T19:30:00.000Z","Northern Illinois",1,FALSE,"home","Western Illinois",NA,"Mid-American"
"903","2024-09-07T19:30:00.000Z","Northern Illinois",2,FALSE,"away","Notre Dame","FBS Independents","Mid-American"
"904","2024-09-21T04:00:00.000Z","Northern Illinois",4,TRUE,"home","Buffalo","Mid-American","Mid-American"
"905","2024-09-28T04:00:00.000Z","Northern Illinois",5,FALSE,"away","NC State","ACC","Mid-American"
"906","2024-10-05T04:00:00.000Z","Northern Illinois",6,FALSE,"home","UMass","FBS Independents","Mid-American"
"907","2024-10-12T04:00:00.000Z","Northern Illinois",7,TRUE,"away","Bowling Green","Mid-American","Mid-American"
"908","2024-10-19T04:00:00.000Z","Northern Illinois",8,TRUE,"home","Toledo","Mid-American","Mid-American"
"909","2024-10-26T04:00:00.000Z","Northern Illinois",9,TRUE,"away","Ball State","Mid-American","Mid-American"
"910","2024-11-07T00:00:00.000Z","Northern Illinois",11,TRUE,"away","Western Michigan","Mid-American","Mid-American"
"911","2024-11-13T05:00:00.000Z","Northern Illinois",12,TRUE,"home","Akron","Mid-American","Mid-American"
"912","2024-11-19T05:00:00.000Z","Northern Illinois",13,TRUE,"away","Miami (OH)","Mid-American","Mid-American"
"913","2024-11-30T05:00:00.000Z","Northern Illinois",14,TRUE,"home","Central Michigan","Mid-American","Mid-American"
"914","2024-08-31T21:00:00.000Z","North Texas",1,FALSE,"away","South Alabama","Sun Belt","American Athletic"
"915","2024-09-07T23:30:00.000Z","North Texas",2,FALSE,"home","Stephen F. Austin",NA,"American Athletic"
"916","2024-09-14T16:00:00.000Z","North Texas",3,FALSE,"away","Texas Tech","Big 12","American Athletic"
"917","2024-09-21T04:00:00.000Z","North Texas",4,FALSE,"home","Wyoming","Mountain West","American Athletic"
"918","2024-09-28T04:00:00.000Z","North Texas",5,TRUE,"home","Tulsa","American Athletic","American Athletic"
"919","2024-10-12T04:00:00.000Z","North Texas",7,TRUE,"away","Florida Atlantic","American Athletic","American Athletic"
"920","2024-10-19T04:00:00.000Z","North Texas",8,TRUE,"away","Memphis","American Athletic","American Athletic"
"921","2024-10-26T04:00:00.000Z","North Texas",9,TRUE,"home","Tulane","American Athletic","American Athletic"
"922","2024-11-09T05:00:00.000Z","North Texas",11,TRUE,"home","Army","American Athletic","American Athletic"
"923","2024-11-16T02:00:00.000Z","North Texas",12,TRUE,"away","UT San Antonio","American Athletic","American Athletic"
"924","2024-11-23T05:00:00.000Z","North Texas",13,TRUE,"home","East Carolina","American Athletic","American Athletic"
"925","2024-11-30T05:00:00.000Z","North Texas",14,TRUE,"away","Temple","American Athletic","American Athletic"
"926","2024-08-31T19:30:00.000Z","Northwestern",1,FALSE,"neutral","Miami (OH)","Mid-American","Big Ten"
"927","2024-09-07T01:00:00.000Z","Northwestern",2,FALSE,"neutral","Duke","ACC","Big Ten"
"928","2024-09-14T23:30:00.000Z","Northwestern",3,FALSE,"neutral","Eastern Illinois",NA,"Big Ten"
"929","2024-09-21T04:00:00.000Z","Northwestern",4,TRUE,"away","Washington","Big Ten","Big Ten"
"930","2024-10-05T04:00:00.000Z","Northwestern",6,TRUE,"neutral","Indiana","Big Ten","Big Ten"
"931","2024-10-12T00:00:00.000Z","Northwestern",7,TRUE,"away","Maryland","Big Ten","Big Ten"
"932","2024-10-19T04:00:00.000Z","Northwestern",8,TRUE,"neutral","Wisconsin","Big Ten","Big Ten"
"933","2024-10-26T19:30:00.000Z","Northwestern",9,TRUE,"away","Iowa","Big Ten","Big Ten"
"934","2024-11-02T04:00:00.000Z","Northwestern",10,TRUE,"away","Purdue","Big Ten","Big Ten"
"935","2024-11-16T05:00:00.000Z","Northwestern",12,TRUE,"neutral","Ohio State","Big Ten","Big Ten"
"936","2024-11-23T05:00:00.000Z","Northwestern",13,TRUE,"away","Michigan","Big Ten","Big Ten"
"937","2024-11-30T05:00:00.000Z","Northwestern",14,TRUE,"neutral","Illinois","Big Ten","Big Ten"
"938","2024-08-31T23:30:00.000Z","Notre Dame",1,FALSE,"away","Texas A&M","SEC","FBS Independents"
"939","2024-09-07T19:30:00.000Z","Notre Dame",2,FALSE,"home","Northern Illinois","Mid-American","FBS Independents"
"940","2024-09-14T19:30:00.000Z","Notre Dame",3,FALSE,"away","Purdue","Big Ten","FBS Independents"
"941","2024-09-21T19:30:00.000Z","Notre Dame",4,FALSE,"home","Miami (OH)","Mid-American","FBS Independents"
"942","2024-09-28T19:30:00.000Z","Notre Dame",5,FALSE,"home","Louisville","ACC","FBS Independents"
"943","2024-10-12T19:30:00.000Z","Notre Dame",7,FALSE,"home","Stanford","ACC","FBS Independents"
"944","2024-10-19T04:00:00.000Z","Notre Dame",8,FALSE,"neutral","Georgia Tech","ACC","FBS Independents"
"945","2024-10-26T16:00:00.000Z","Notre Dame",9,FALSE,"neutral","Navy","American Athletic","FBS Independents"
"946","2024-11-10T00:30:00.000Z","Notre Dame",11,FALSE,"home","Florida State","ACC","FBS Independents"
"947","2024-11-16T20:30:00.000Z","Notre Dame",12,FALSE,"home","Virginia","ACC","FBS Independents"
"948","2024-11-24T00:00:00.000Z","Notre Dame",13,FALSE,"neutral","Army","American Athletic","FBS Independents"
"949","2024-11-30T05:00:00.000Z","Notre Dame",14,FALSE,"away","USC","Big Ten","FBS Independents"
"950","2024-08-31T19:30:00.000Z","Ohio",1,FALSE,"away","Syracuse","ACC","Mid-American"
"951","2024-09-07T22:00:00.000Z","Ohio",2,FALSE,"home","South Alabama","Sun Belt","Mid-American"
"952","2024-09-14T19:30:00.000Z","Ohio",3,FALSE,"home","Morgan State",NA,"Mid-American"
"953","2024-09-21T16:45:00.000Z","Ohio",4,FALSE,"away","Kentucky","SEC","Mid-American"
"954","2024-09-28T04:00:00.000Z","Ohio",5,TRUE,"home","Akron","Mid-American","Mid-American"
"955","2024-10-12T04:00:00.000Z","Ohio",7,TRUE,"away","Central Michigan","Mid-American","Mid-American"
"956","2024-10-19T04:00:00.000Z","Ohio",8,TRUE,"away","Miami (OH)","Mid-American","Mid-American"
"957","2024-10-26T04:00:00.000Z","Ohio",9,TRUE,"home","Buffalo","Mid-American","Mid-American"
"958","2024-11-07T00:00:00.000Z","Ohio",11,TRUE,"away","Kent State","Mid-American","Mid-American"
"959","2024-11-13T05:00:00.000Z","Ohio",12,TRUE,"home","Eastern Michigan","Mid-American","Mid-American"
"960","2024-11-21T00:00:00.000Z","Ohio",13,TRUE,"away","Toledo","Mid-American","Mid-American"
"961","2024-11-29T05:00:00.000Z","Ohio",14,TRUE,"home","Ball State","Mid-American","Mid-American"
"962","2024-08-31T19:30:00.000Z","Ohio State",1,FALSE,"home","Akron","Mid-American","Big Ten"
"963","2024-09-07T23:30:00.000Z","Ohio State",2,FALSE,"home","Western Michigan","Mid-American","Big Ten"
"964","2024-09-21T04:00:00.000Z","Ohio State",4,FALSE,"home","Marshall","Sun Belt","Big Ten"
"965","2024-09-28T04:00:00.000Z","Ohio State",5,TRUE,"away","Michigan State","Big Ten","Big Ten"
"966","2024-10-05T04:00:00.000Z","Ohio State",6,TRUE,"home","Iowa","Big Ten","Big Ten"
"967","2024-10-12T04:00:00.000Z","Ohio State",7,TRUE,"away","Oregon","Big Ten","Big Ten"
"968","2024-10-26T04:00:00.000Z","Ohio State",9,TRUE,"home","Nebraska","Big Ten","Big Ten"
"969","2024-11-02T04:00:00.000Z","Ohio State",10,TRUE,"away","Penn State","Big Ten","Big Ten"
"970","2024-11-09T05:00:00.000Z","Ohio State",11,TRUE,"home","Purdue","Big Ten","Big Ten"
"971","2024-11-16T05:00:00.000Z","Ohio State",12,TRUE,"neutral","Northwestern","Big Ten","Big Ten"
"972","2024-11-23T05:00:00.000Z","Ohio State",13,TRUE,"home","Indiana","Big Ten","Big Ten"
"973","2024-11-30T17:00:00.000Z","Ohio State",14,TRUE,"home","Michigan","Big Ten","Big Ten"
"974","2024-08-30T23:00:00.000Z","Oklahoma",1,FALSE,"home","Temple","American Athletic","SEC"
"975","2024-09-07T23:45:00.000Z","Oklahoma",2,FALSE,"home","Houston","Big 12","SEC"
"976","2024-09-14T19:30:00.000Z","Oklahoma",3,FALSE,"home","Tulane","American Athletic","SEC"
"977","2024-09-21T04:00:00.000Z","Oklahoma",4,TRUE,"home","Tennessee","SEC","SEC"
"978","2024-09-28T04:00:00.000Z","Oklahoma",5,TRUE,"away","Auburn","SEC","SEC"
"979","2024-10-12T19:30:00.000Z","Oklahoma",7,TRUE,"neutral","Texas","SEC","SEC"
"980","2024-10-19T04:00:00.000Z","Oklahoma",8,TRUE,"home","South Carolina","SEC","SEC"
"981","2024-10-26T04:00:00.000Z","Oklahoma",9,TRUE,"away","Ole Miss","SEC","SEC"
"982","2024-11-02T18:30:00.000Z","Oklahoma",10,FALSE,"home","Maine",NA,"SEC"
"983","2024-11-09T05:00:00.000Z","Oklahoma",11,TRUE,"away","Missouri","SEC","SEC"
"984","2024-11-23T05:00:00.000Z","Oklahoma",13,TRUE,"home","Alabama","SEC","SEC"
"985","2024-11-30T05:00:00.000Z","Oklahoma",14,TRUE,"away","LSU","SEC","SEC"
"986","2024-08-31T18:00:00.000Z","Oklahoma State",1,FALSE,"home","South Dakota State",NA,"Big 12"
"987","2024-09-07T16:00:00.000Z","Oklahoma State",2,FALSE,"home","Arkansas","SEC","Big 12"
"988","2024-09-14T16:00:00.000Z","Oklahoma State",3,FALSE,"away","Tulsa","American Athletic","Big 12"
"989","2024-09-21T04:00:00.000Z","Oklahoma State",4,TRUE,"home","Utah","Big 12","Big 12"
"990","2024-09-28T04:00:00.000Z","Oklahoma State",5,TRUE,"away","Kansas State","Big 12","Big 12"
"991","2024-10-05T04:00:00.000Z","Oklahoma State",6,TRUE,"home","West Virginia","Big 12","Big 12"
"992","2024-10-19T02:15:00.000Z","Oklahoma State",8,TRUE,"away","BYU","Big 12","Big 12"
"993","2024-10-26T04:00:00.000Z","Oklahoma State",9,TRUE,"away","Baylor","Big 12","Big 12"
"994","2024-11-02T04:00:00.000Z","Oklahoma State",10,TRUE,"home","Arizona State","Big 12","Big 12"
"995","2024-11-09T05:00:00.000Z","Oklahoma State",11,TRUE,"away","TCU","Big 12","Big 12"
"996","2024-11-23T05:00:00.000Z","Oklahoma State",13,TRUE,"home","Texas Tech","Big 12","Big 12"
"997","2024-11-29T17:00:00.000Z","Oklahoma State",14,TRUE,"away","Colorado","Big 12","Big 12"
"998","2024-08-31T20:15:00.000Z","Old Dominion",1,FALSE,"away","South Carolina","SEC","Sun Belt"
"999","2024-09-07T22:00:00.000Z","Old Dominion",2,FALSE,"home","East Carolina","American Athletic","Sun Belt"
"1000","2024-09-14T22:00:00.000Z","Old Dominion",3,FALSE,"home","Virginia Tech","ACC","Sun Belt"
"1001","2024-09-28T04:00:00.000Z","Old Dominion",5,FALSE,"away","Bowling Green","Mid-American","Sun Belt"
"1002","2024-10-05T04:00:00.000Z","Old Dominion",6,TRUE,"away","Coastal Carolina","Sun Belt","Sun Belt"
"1003","2024-10-12T04:00:00.000Z","Old Dominion",7,TRUE,"away","Georgia State","Sun Belt","Sun Belt"
"1004","2024-10-19T04:00:00.000Z","Old Dominion",8,TRUE,"home","Texas State","Sun Belt","Sun Belt"
"1005","2024-10-24T23:00:00.000Z","Old Dominion",9,TRUE,"home","Georgia Southern","Sun Belt","Sun Belt"
"1006","2024-11-02T04:00:00.000Z","Old Dominion",10,TRUE,"away","Appalachian State","Sun Belt","Sun Belt"
"1007","2024-11-16T05:00:00.000Z","Old Dominion",12,TRUE,"home","James Madison","Sun Belt","Sun Belt"
"1008","2024-11-23T05:00:00.000Z","Old Dominion",13,TRUE,"home","Marshall","Sun Belt","Sun Belt"
"1009","2024-11-30T20:00:00.000Z","Old Dominion",14,TRUE,"away","Arkansas State","Sun Belt","Sun Belt"
"1010","2024-08-31T23:00:00.000Z","Ole Miss",1,FALSE,"home","Furman",NA,"SEC"
"1011","2024-09-07T20:15:00.000Z","Ole Miss",2,FALSE,"home","Middle Tennessee","Conference USA","SEC"
"1012","2024-09-14T22:30:00.000Z","Ole Miss",3,FALSE,"away","Wake Forest","ACC","SEC"
"1013","2024-09-21T23:45:00.000Z","Ole Miss",4,FALSE,"home","Georgia Southern","Sun Belt","SEC"
