"","date","type","game_id","year","location","team","opponent"
"2955",2024-01-08,"conf","Houston ChristianTexas A&M Corpus Chris1-8",2024,"home","Texas A&M Corpus Chris","Houston Christian"
"2956",2024-01-08,"conf","McNeese St.Northwestern St.1-8",2024,"home","Northwestern St.","McNeese St."
"2957",2024-01-09,"conf","IndianaRutgers1-9",2024,"home","Rutgers","Indiana"
"2958",2024-01-09,"conf","Central MichiganEastern Michigan1-9",2024,"home","Eastern Michigan","Central Michigan"
"2959",2024-01-09,"conf","YaleBrown1-9",2024,"home","Brown","Yale"
"2960",2024-01-09,"conf","BYUBaylor1-9",2024,"home","Baylor","BYU"
"2961",2024-01-09,"conf","Wake ForestFlorida St.1-9",2024,"home","Florida St.","Wake Forest"
"2962",2024-01-09,"conf","WyomingUtah St.1-9",2024,"home","Utah St.","Wyoming"
"2963",2024-01-09,"conf","ToledoKent St.1-9",2024,"home","Kent St.","Toledo"
"2964",2024-01-09,"conf","VanderbiltLSU1-9",2024,"home","LSU","Vanderbilt"
"2965",2024-01-09,"conf","OhioBowling Green1-9",2024,"home","Bowling Green","Ohio"
"2966",2024-01-09,"conf","Northern IllinoisWestern Michigan1-9",2024,"home","Western Michigan","Northern Illinois"
"2967",2024-01-09,"conf","Notre DameGeorgia Tech1-9",2024,"home","Georgia Tech","Notre Dame"
"2968",2024-01-09,"conf","RichmondLoyola Chicago1-9",2024,"home","Loyola Chicago","Richmond"
"2969",2024-01-09,"conf","Rhode IslandDavidson1-9",2024,"home","Davidson","Rhode Island"
"2970",2024-01-09,"conf","AkronBall St.1-9",2024,"home","Ball St.","Akron"
"2971",2024-01-09,"conf","CreightonDePaul1-9",2024,"home","DePaul","Creighton"
"2972",2024-01-09,"conf","DukePittsburgh1-9",2024,"home","Pittsburgh","Duke"
"2973",2024-01-09,"conf","Texas A&MAuburn1-9",2024,"home","Auburn","Texas A&M"
"2974",2024-01-09,"conf","Air ForceNevada1-9",2024,"home","Nevada","Air Force"
"2975",2024-01-09,"conf","PurdueNebraska1-9",2024,"home","Nebraska","Purdue"
"2976",2024-01-09,"conf","TexasCincinnati1-9",2024,"home","Cincinnati","Texas"
"2977",2024-01-09,"conf","ColumbiaCornell1-9",2024,"home","Cornell","Columbia"
"2978",2024-01-09,"conf","Kansas St.West Virginia1-9",2024,"home","West Virginia","Kansas St."
"2979",2024-01-09,"conf","San Diego St.San Jose St.1-9",2024,"home","San Jose St.","San Diego St."
"2980",2024-01-09,"conf","Oklahoma St.Texas Tech1-9",2024,"home","Texas Tech","Oklahoma St."
"2981",2024-01-09,"conf","Miami OHBuffalo1-9",2024,"home","Buffalo","Miami OH"
"2982",2024-01-09,"conf","OklahomaTCU1-9",2024,"home","TCU","Oklahoma"
"2983",2024-01-09,"conf","South CarolinaAlabama1-9",2024,"home","Alabama","South Carolina"
"2984",2024-01-09,"conf","MissouriKentucky1-9",2024,"home","Kentucky","Missouri"
"2985",2024-01-09,"conf","Colorado St.Boise St.1-9",2024,"home","Boise St.","Colorado St."
"2986",2024-01-09,"conf","Seton HallGeorgetown1-9",2024,"home","Georgetown","Seton Hall"
"2987",2024-01-09,"conf","New MexicoUNLV1-9",2024,"home","UNLV","New Mexico"
"2988",2024-01-09,"conf","HoustonIowa St.1-9",2024,"home","Iowa St.","Houston"
"2989",2024-01-09,"conf","VCUGeorge Mason1-9",2024,"home","George Mason","VCU"
"2990",2024-01-10,"conf","North CarolinaNorth Carolina St.1-10",2024,"home","North Carolina St.","North Carolina"
"2991",2024-01-10,"conf","Wright St.Robert Morris1-10",2024,"home","Robert Morris","Wright St."
"2992",2024-01-10,"conf","The CitadelFurman1-10",2024,"home","Furman","The Citadel"
"2993",2024-01-10,"conf","Illinois ChicagoNorthern Iowa1-10",2024,"home","Northern Iowa","Illinois Chicago"
"2994",2024-01-10,"conf","ConnecticutXavier1-10",2024,"home","Xavier","Connecticut"
"2995",2024-01-10,"conf","TulsaCharlotte1-10",2024,"home","Charlotte","Tulsa"
"2996",2024-01-10,"conf","Boston CollegeSyracuse1-10",2024,"home","Syracuse","Boston College"
"2997",2024-01-10,"conf","NorthwesternPenn St.1-10",2024,"home","Penn St.","Northwestern"
"2998",2024-01-10,"conf","WinthropPresbyterian1-10",2024,"home","Presbyterian","Winthrop"
"2999",2024-01-10,"conf","ButlerMarquette1-10",2024,"home","Marquette","Butler"
"3000",2024-01-10,"conf","Western KentuckySam Houston St.1-10",2024,"home","Sam Houston St.","Western Kentucky"
"3001",2024-01-10,"conf","ProvidenceSt. John's1-10",2024,"home","St. John's","Providence"
"3002",2024-01-10,"conf","LouisvilleMiami FL1-10",2024,"home","Miami FL","Louisville"
"3003",2024-01-10,"conf","Murray St.Missouri St.1-10",2024,"home","Missouri St.","Murray St."
"3004",2024-01-10,"conf","UTSAMemphis1-10",2024,"home","Memphis","UTSA"
"3005",2024-01-10,"conf","AmericanBoston University1-10",2024,"home","Boston University","American"
"3006",2024-01-10,"conf","Charleston SouthernGardner Webb1-10",2024,"home","Gardner Webb","Charleston Southern"
"3007",2024-01-10,"conf","Georgia SouthernMarshall1-10",2024,"home","Marshall","Georgia Southern"
"3008",2024-01-10,"conf","TennesseeMississippi St.1-10",2024,"home","Mississippi St.","Tennessee"
"3009",2024-01-10,"conf","FloridaMississippi1-10",2024,"home","Mississippi","Florida"
"3010",2024-01-10,"nc","Chicago St.Fairleigh Dickinson1-10",2024,"home","Fairleigh Dickinson","Chicago St."
"3011",2024-01-10,"conf","Fort WayneYoungstown St.1-10",2024,"home","Youngstown St.","Fort Wayne"
"3012",2024-01-10,"conf","Florida Gulf CoastQueens1-10",2024,"home","Queens","Florida Gulf Coast"
"3013",2024-01-10,"conf","Southern IllinoisValparaiso1-10",2024,"home","Valparaiso","Southern Illinois"
"3014",2024-01-10,"conf","MercerWofford1-10",2024,"home","Wofford","Mercer"
"3015",2024-01-10,"conf","Jacksonville St.Liberty1-10",2024,"home","Liberty","Jacksonville St."
"3016",2024-01-10,"conf","East CarolinaTemple1-10",2024,"home","Temple","East Carolina"
"3017",2024-01-10,"conf","Northern KentuckyOakland1-10",2024,"home","Oakland","Northern Kentucky"
"3018",2024-01-10,"conf","ColoradoCalifornia1-10",2024,"home","California","Colorado"
"3019",2024-01-10,"conf","Western CarolinaEast Tennessee St.1-10",2024,"home","East Tennessee St.","Western Carolina"
"3020",2024-01-10,"conf","EvansvilleBradley1-10",2024,"home","Bradley","Evansville"
"3021",2024-01-10,"conf","KansasUCF1-10",2024,"home","UCF","Kansas"
"3022",2024-01-10,"conf","LafayetteColgate1-10",2024,"home","Colgate","Lafayette"
"3023",2024-01-10,"conf","WisconsinOhio St.1-10",2024,"home","Ohio St.","Wisconsin"
"3024",2024-01-10,"conf","Green BayIUPUI1-10",2024,"home","IUPUI","Green Bay"
"3025",2024-01-10,"conf","La SalleMassachusetts1-10",2024,"home","Massachusetts","La Salle"
"3026",2024-01-10,"conf","ClemsonVirginia Tech1-10",2024,"home","Virginia Tech","Clemson"
"3027",2024-01-10,"conf","Indiana St.Drake1-10",2024,"home","Drake","Indiana St."
"3028",2024-01-10,"conf","Saint Joseph'sSaint Louis1-10",2024,"home","Saint Louis","Saint Joseph's"
"3029",2024-01-10,"conf","BucknellLehigh1-10",2024,"home","Lehigh","Bucknell"
"3030",2024-01-10,"conf","NavyHoly Cross1-10",2024,"home","Holy Cross","Navy"
"3031",2024-01-10,"conf","ArkansasGeorgia1-10",2024,"home","Georgia","Arkansas"
"3032",2024-01-10,"conf","Louisiana LafayetteTroy1-10",2024,"home","Troy","Louisiana Lafayette"
"3033",2024-01-10,"conf","StetsonKennesaw St.1-10",2024,"home","Kennesaw St.","Stetson"
"3034",2024-01-10,"conf","Washington St.USC1-10",2024,"home","USC","Washington St."
"3035",2024-01-10,"conf","Loyola MDArmy1-10",2024,"home","Army","Loyola MD"
"3036",2024-01-10,"conf","Illinois St.Belmont1-10",2024,"home","Belmont","Illinois St."
"3037",2024-01-10,"conf","UNC AshevilleHigh Point1-10",2024,"home","High Point","UNC Asheville"
"3038",2024-01-10,"conf","RadfordLongwood1-10",2024,"home","Longwood","Radford"
"3039",2024-01-11,"conf","Cal St. BakersfieldUC Santa Barbara1-11",2024,"home","UC Santa Barbara","Cal St. Bakersfield"
"3040",2024-01-11,"conf","Idaho St.Portland St.1-11",2024,"home","Portland St.","Idaho St."
"3041",2024-01-11,"conf","Florida AtlanticTulane1-11",2024,"home","Tulane","Florida Atlantic"
"3042",2024-01-11,"conf","New Mexico St.FIU1-11",2024,"home","FIU","New Mexico St."
"3043",2024-01-11,"conf","HofstraNortheastern1-11",2024,"home","Northeastern","Hofstra"
"3044",2024-01-11,"conf","SeattleUT Rio Grande Valley1-11",2024,"home","UT Rio Grande Valley","Seattle"
"3045",2024-01-11,"conf","Cal St. NorthridgeUC Davis1-11",2024,"home","UC Davis","Cal St. Northridge"
"3046",2024-01-11,"conf","MichiganMaryland1-11",2024,"home","Maryland","Michigan"
"3047",2024-01-11,"conf","Abilene ChristianGrand Canyon1-11",2024,"home","Grand Canyon","Abilene Christian"
"3048",2024-01-11,"conf","San FranciscoSan Diego1-11",2024,"home","San Diego","San Francisco"
"3049",2024-01-11,"conf","North Dakota St.UMKC1-11",2024,"home","UMKC","North Dakota St."
"3050",2024-01-11,"conf","South DakotaOral Roberts1-11",2024,"home","Oral Roberts","South Dakota"
"3051",2024-01-11,"conf","Weber St.Sacramento St.1-11",2024,"home","Sacramento St.","Weber St."
"3052",2024-01-11,"conf","New HampshireMaine1-11",2024,"home","Maine","New Hampshire"
"3053",2024-01-11,"conf","Stephen F. AustinUtah Tech1-11",2024,"home","Utah Tech","Stephen F. Austin"
"3054",2024-01-11,"conf","Eastern KentuckyCentral Arkansas1-11",2024,"home","Central Arkansas","Eastern Kentucky"
"3055",2024-01-11,"conf","UCLAUtah1-11",2024,"home","Utah","UCLA"
"3056",2024-01-11,"conf","PacificPepperdine1-11",2024,"home","Pepperdine","Pacific"
"3057",2024-01-11,"conf","VMIChattanooga1-11",2024,"home","Chattanooga","VMI"
"3058",2024-01-11,"conf","Northern ArizonaMontana St.1-11",2024,"home","Montana St.","Northern Arizona"
"3059",2024-01-11,"conf","Western IllinoisTennessee Martin1-11",2024,"home","Tennessee Martin","Western Illinois"
"3060",2024-01-11,"conf","Morehead St.Eastern Illinois1-11",2024,"home","Eastern Illinois","Morehead St."
"3061",2024-01-11,"conf","Texas St.Arkansas St.1-11",2024,"home","Arkansas St.","Texas St."
"3062",2024-01-11,"conf","Michigan St.Illinois1-11",2024,"home","Illinois","Michigan St."
"3063",2024-01-11,"conf","North DakotaNebraska Omaha1-11",2024,"home","Nebraska Omaha","North Dakota"
"3064",2024-01-11,"conf","Cal PolyUC Riverside1-11",2024,"home","UC Riverside","Cal Poly"
"3065",2024-01-11,"conf","Stony BrookTowson1-11",2024,"home","Towson","Stony Brook"
"3066",2024-01-11,"conf","MonmouthUNC Wilmington1-11",2024,"home","UNC Wilmington","Monmouth"
"3067",2024-01-11,"conf","BellarmineNorth Alabama1-11",2024,"home","North Alabama","Bellarmine"
"3068",2024-01-11,"conf","ElonCollege of Charleston1-11",2024,"home","College of Charleston","Elon"
"3069",2024-01-11,"conf","Appalachian St.Coastal Carolina1-11",2024,"home","Coastal Carolina","Appalachian St."
"3070",2024-01-11,"conf","Long Beach St.UC San Diego1-11",2024,"home","UC San Diego","Long Beach St."
"3071",2024-01-11,"conf","UNC GreensboroSamford1-11",2024,"home","Samford","UNC Greensboro"
"3072",2024-01-11,"conf","DrexelNorth Carolina A&T1-11",2024,"home","North Carolina A&T","Drexel"
"3073",2024-01-11,"conf","NJITUMass Lowell1-11",2024,"home","UMass Lowell","NJIT"
"3074",2024-01-11,"conf","Tarleton St.Cal Baptist1-11",2024,"home","Cal Baptist","Tarleton St."
"3075",2024-01-11,"conf","South Dakota St.St. Thomas1-11",2024,"home","St. Thomas","South Dakota St."
"3076",2024-01-11,"conf","Arizona St.Washington1-11",2024,"home","Washington","Arizona St."
"3077",2024-01-11,"conf","UMBCVermont1-11",2024,"home","Vermont","UMBC"
"3078",2024-01-11,"conf","Southern MissLouisiana Monroe1-11",2024,"home","Louisiana Monroe","Southern Miss"
"3079",2024-01-11,"conf","South AlabamaJames Madison1-11",2024,"home","James Madison","South Alabama"
"3080",2024-01-11,"conf","Southern IndianaSIU Edwardsville1-11",2024,"home","SIU Edwardsville","Southern Indiana"
"3081",2024-01-11,"conf","Northern ColoradoMontana1-11",2024,"home","Montana","Northern Colorado"
"3082",2024-01-11,"conf","Louisiana TechMiddle Tennessee1-11",2024,"home","Middle Tennessee","Louisiana Tech"
"3083",2024-01-11,"conf","PortlandSaint Mary's1-11",2024,"home","Saint Mary's","Portland"
"3084",2024-01-11,"conf","GonzagaSanta Clara1-11",2024,"home","Santa Clara","Gonzaga"
"3085",2024-01-11,"conf","DelawareCampbell1-11",2024,"home","Campbell","Delaware"
"3086",2024-01-11,"conf","Old DominionGeorgia St.1-11",2024,"home","Georgia St.","Old Dominion"
"3087",2024-01-11,"conf","LindenwoodSoutheast Missouri St.1-11",2024,"home","Southeast Missouri St.","Lindenwood"
"3088",2024-01-11,"conf","StanfordOregon St.1-11",2024,"home","Oregon St.","Stanford"
"3089",2024-01-11,"conf","William & MaryHampton1-11",2024,"home","Hampton","William & Mary"
"3090",2024-01-11,"conf","Utah ValleyUT Arlington1-11",2024,"home","UT Arlington","Utah Valley"
"3091",2024-01-11,"conf","BinghamtonBryant1-11",2024,"home","Bryant","Binghamton"
"3092",2024-01-12,"conf","MinnesotaIndiana1-12",2024,"home","Indiana","Minnesota"
"3093",2024-01-12,"conf","Wright St.Youngstown St.1-12",2024,"home","Youngstown St.","Wright St."
"3094",2024-01-12,"conf","UC IrvineHawaii1-12",2024,"home","Hawaii","UC Irvine"
"3095",2024-01-12,"conf","SienaCanisius1-12",2024,"home","Canisius","Siena"
"3096",2024-01-12,"conf","Fort WayneRobert Morris1-12",2024,"home","Robert Morris","Fort Wayne"
"3097",2024-01-12,"conf","DePaulVillanova1-12",2024,"home","Villanova","DePaul"
"3098",2024-01-12,"conf","QuinnipiacMarist1-12",2024,"home","Marist","Quinnipiac"
"3099",2024-01-12,"conf","RiceSouth Florida1-12",2024,"home","South Florida","Rice"
"3100",2024-01-12,"conf","ManhattanRider1-12",2024,"home","Rider","Manhattan"
"3101",2024-01-12,"conf","JacksonvilleNorth Florida1-12",2024,"home","North Florida","Jacksonville"
"3102",2024-01-12,"conf","Boise St.Nevada1-12",2024,"home","Nevada","Boise St."
"3103",2024-01-12,"conf","NebraskaIowa1-12",2024,"home","Iowa","Nebraska"
"3104",2024-01-12,"conf","Cleveland St.Milwaukee1-12",2024,"home","Milwaukee","Cleveland St."
"3105",2024-01-12,"conf","StetsonQueens1-12",2024,"home","Queens","Stetson"
"3106",2024-01-12,"conf","FairfieldNiagara1-12",2024,"home","Niagara","Fairfield"
"3107",2024-01-12,"conf","Florida Gulf CoastKennesaw St.1-12",2024,"home","Kennesaw St.","Florida Gulf Coast"
"3108",2024-01-12,"conf","DaytonDuquesne1-12",2024,"home","Duquesne","Dayton"
"3109",2024-01-13,"conf","Long Beach St.UC Santa Barbara1-13",2024,"home","UC Santa Barbara","Long Beach St."
"3110",2024-01-13,"conf","Arkansas Pine BluffTexas Southern1-13",2024,"home","Texas Southern","Arkansas Pine Bluff"
"3111",2024-01-13,"conf","Weber St.Portland St.1-13",2024,"home","Portland St.","Weber St."
"3112",2024-01-13,"conf","North Carolina St.Louisville1-13",2024,"home","Louisville","North Carolina St."
"3113",2024-01-13,"conf","Kent St.Central Michigan1-13",2024,"home","Central Michigan","Kent St."
"3114",2024-01-13,"conf","East Tennessee St.Furman1-13",2024,"home","Furman","East Tennessee St."
"3115",2024-01-13,"conf","UTEPFIU1-13",2024,"home","FIU","UTEP"
"3116",2024-01-13,"conf","BYUUCF1-13",2024,"home","UCF","BYU"
"3117",2024-01-13,"conf","BradleyIllinois Chicago1-13",2024,"home","Illinois Chicago","Bradley"
"3118",2024-01-13,"conf","XavierProvidence1-13",2024,"home","Providence","Xavier"
"3119",2024-01-13,"conf","CharlotteUTSA1-13",2024,"home","UTSA","Charlotte"
"3120",2024-01-13,"conf","VirginiaWake Forest1-13",2024,"home","Wake Forest","Virginia"
"3121",2024-01-13,"conf","TowsonNortheastern1-13",2024,"home","Northeastern","Towson"
"3122",2024-01-13,"conf","SeattleUT Arlington1-13",2024,"home","UT Arlington","Seattle"
"3123",2024-01-13,"conf","Utah St.UNLV1-13",2024,"home","UNLV","Utah St."
"3124",2024-01-13,"conf","Ball St.Toledo1-13",2024,"home","Toledo","Ball St."
"3125",2024-01-13,"conf","South Dakota St.Denver1-13",2024,"home","Denver","South Dakota St."
"3126",2024-01-13,"conf","Cal St. FullertonCal St. Northridge1-13",2024,"home","Cal St. Northridge","Cal St. Fullerton"
"3127",2024-01-13,"conf","Abilene ChristianCal Baptist1-13",2024,"home","Cal Baptist","Abilene Christian"
"3128",2024-01-13,"conf","Boston CollegeClemson1-13",2024,"home","Clemson","Boston College"
"3129",2024-01-13,"conf","ArizonaWashington St.1-13",2024,"home","Washington St.","Arizona"
"3130",2024-01-13,"conf","Penn St.Purdue1-13",2024,"home","Purdue","Penn St."
"3131",2024-01-13,"conf","PepperdineSan Diego1-13",2024,"home","San Diego","Pepperdine"
"3132",2024-01-13,"conf","Cal St. BakersfieldUC Davis1-13",2024,"home","UC Davis","Cal St. Bakersfield"
"3133",2024-01-13,"conf","LSUAuburn1-13",2024,"home","Auburn","LSU"
"3134",2024-01-13,"conf","Fresno St.Wyoming1-13",2024,"home","Wyoming","Fresno St."
"3135",2024-01-13,"conf","North DakotaUMKC1-13",2024,"home","UMKC","North Dakota"
"3136",2024-01-13,"conf","CincinnatiBaylor1-13",2024,"home","Baylor","Cincinnati"
"3137",2024-01-13,"conf","St. ThomasOral Roberts1-13",2024,"home","Oral Roberts","St. Thomas"
"3138",2024-01-13,"conf","OhioWestern Michigan1-13",2024,"home","Western Michigan","Ohio"
"3139",2024-01-13,"conf","RadfordWinthrop1-13",2024,"home","Winthrop","Radford"
"3140",2024-01-13,"conf","Bowling GreenNorthern Illinois1-13",2024,"home","Northern Illinois","Bowling Green"
"3141",2024-01-13,"conf","Georgia TechDuke1-13",2024,"home","Duke","Georgia Tech"
"3142",2024-01-13,"conf","Sam Houston St.Middle Tennessee1-13",2024,"home","Middle Tennessee","Sam Houston St."
"3143",2024-01-13,"conf","Incarnate WordNorthwestern St.1-13",2024,"home","Northwestern St.","Incarnate Word"
"3144",2024-01-13,"conf","Central ConnecticutSt. Francis PA1-13",2024,"home","St. Francis PA","Central Connecticut"
"3145",2024-01-13,"conf","SMUEast Carolina1-13",2024,"home","East Carolina","SMU"
"3146",2024-01-13,"conf","George MasonRichmond1-13",2024,"home","Richmond","George Mason"
"3147",2024-01-13,"conf","DavidsonGeorge Washington1-13",2024,"home","George Washington","Davidson"
"3148",2024-01-13,"conf","Missouri St.Evansville1-13",2024,"home","Evansville","Missouri St."
"3149",2024-01-13,"conf","VanderbiltMississippi1-13",2024,"home","Mississippi","Vanderbilt"
"3150",2024-01-13,"conf","BuffaloAkron1-13",2024,"home","Akron","Buffalo"
"3151",2024-01-13,"conf","BellarmineCentral Arkansas1-13",2024,"home","Central Arkansas","Bellarmine"
"3152",2024-01-13,"conf","ArmyAmerican1-13",2024,"home","American","Army"
"3153",2024-01-13,"conf","Florida St.Notre Dame1-13",2024,"home","Notre Dame","Florida St."
"3154",2024-01-13,"conf","St. John'sCreighton1-13",2024,"home","Creighton","St. John's"
"3155",2024-01-13,"conf","PacificLoyola Marymount1-13",2024,"home","Loyola Marymount","Pacific"
"3156",2024-01-13,"conf","KentuckyTexas A&M1-13",2024,"home","Texas A&M","Kentucky"
"3157",2024-01-13,"conf","TempleNorth Texas1-13",2024,"home","North Texas","Temple"
"3158",2024-01-13,"conf","Mississippi Valley St.Prairie View A&M1-13",2024,"home","Prairie View A&M","Mississippi Valley St."
"3159",2024-01-13,"conf","PresbyterianGardner Webb1-13",2024,"home","Gardner Webb","Presbyterian"
"3160",2024-01-13,"conf","UNC GreensboroChattanooga1-13",2024,"home","Chattanooga","UNC Greensboro"
"3161",2024-01-13,"conf","Georgia SouthernGeorgia St.1-13",2024,"home","Georgia St.","Georgia Southern"
"3162",2024-01-13,"conf","Northern ArizonaMontana1-13",2024,"home","Montana","Northern Arizona"
"3163",2024-01-13,"conf","Little RockTennessee Martin1-13",2024,"home","Tennessee Martin","Little Rock"
"3164",2024-01-13,"conf","Morehead St.SIU Edwardsville1-13",2024,"home","SIU Edwardsville","Morehead St."
"3165",2024-01-13,"conf","TennesseeGeorgia1-13",2024,"home","Georgia","Tennessee"
"3166",2024-01-13,"conf","Texas St.Louisiana Monroe1-13",2024,"home","Louisiana Monroe","Texas St."
"3167",2024-01-13,"conf","Jackson St.Alabama St.1-13",2024,"home","Alabama St.","Jackson St."
"3168",2024-01-13,"conf","Loyola ChicagoSaint Joseph's1-13",2024,"home","Saint Joseph's","Loyola Chicago"
"3169",2024-01-13,"conf","TexasWest Virginia1-13",2024,"home","West Virginia","Texas"
"3170",2024-01-13,"conf","Western IllinoisEastern Illinois1-13",2024,"home","Eastern Illinois","Western Illinois"
