"","game_id","date","team","opp","type","location","opp_location","team_rtg","opp_rtg","bub_rtg","bub_win_prob","wabW","wabL","net","quad","conf"
"141","Missouri St.Bradley1-4",2025-01-04,"Bradley","Missouri St.","conf","H","A",0.812860047148917,0.34734578813435,0.889434142916356,0.937946779135034,0.06,-0.94,213,"Q4","MVC"
"142","Southern MissOld Dominion1-4",2025-01-04,"Old Dominion","Southern Miss","conf","H","A",0.251206572637476,0.155840043825821,0.889434142916356,0.977565953165395,0.02,-0.98,301,"Q4","SB"
"143","SouthernTexas Southern1-4",2025-01-04,"Texas Southern","Southern","conf","H","A",0.319682803354394,0.247709605170344,0.889434142916356,0.960677407066434,0.04,-0.96,250,"Q4","SWAC"
"144","Houston ChristianLamar1-4",2025-01-04,"Lamar","Houston Christian","conf","H","A",0.486363912382606,0.128400559012092,0.889434142916356,0.982016427732548,0.02,-0.98,340,"Q4","Slnd"
"145","DuquesneDavidson1-4",2025-01-04,"Davidson","Duquesne","conf","H","A",0.748613211132136,0.47500561609947,0.889434142916356,0.898897582710482,0.1,-0.9,179,"Q4","A10"
"146","CharlotteRice1-4",2025-01-04,"Rice","Charlotte","conf","H","A",0.545583221182207,0.264270577946161,0.889434142916356,0.957256860499449,0.04,-0.96,261,"Q4","Amer"
"147","ToledoWestern Michigan1-4",2025-01-04,"Western Michigan","Toledo","conf","H","A",0.391006391798012,0.3199441272706,0.889434142916356,0.944747427204283,0.06,-0.94,216,"Q4","MAC"
"148","Indiana St.Evansville1-4",2025-01-04,"Evansville","Indiana St.","conf","H","A",0.294974042680208,0.36638481436328,0.889434142916356,0.932938661319991,0.07,-0.93,177,"Q4","MVC"
"149","Delaware St.Howard1-4",2025-01-04,"Howard","Delaware St.","conf","H","A",0.33384951652433,0.136960081845369,0.889434142916356,0.98065421911825,0.02,-0.98,298,"Q4","MEAC"
"150","Incarnate WordStephen F. Austin1-4",2025-01-04,"Stephen F. Austin","Incarnate Word","conf","H","A",0.496980251614945,0.217410284048438,0.889434142916356,0.966618318569731,0.03,-0.97,249,"Q4","Slnd"
"151","Arkansas St.James Madison1-4",2025-01-04,"James Madison","Arkansas St.","conf","H","A",0.631201338291866,0.640837064319703,0.889434142916356,0.818463942007337,0.18,-0.82,93,"Q3","SB"
"152","GeorgiaMississippi1-4",2025-01-04,"Mississippi","Georgia","conf","H","A",0.899794617269468,0.832924840586565,0.889434142916356,0.617387582616927,0.38,-0.62,28,"Q1","SEC"
"153","St. BonaventureFordham1-4",2025-01-04,"Fordham","St. Bonaventure","conf","H","A",0.451073374199809,0.782649132148414,0.889434142916356,0.690787304428674,0.31,-0.69,54,"Q2","A10"
"154","Fresno St.Utah St.1-4",2025-01-04,"Utah St.","Fresno St.","conf","H","A",0.898715020076447,0.219044782277082,0.889434142916356,0.96630778973848,0.03,-0.97,282,"Q4","MWC"
"155","DrexelNorth Carolina A&T1-4",2025-01-04,"North Carolina A&T","Drexel","conf","H","A",0.249448500407833,0.370944612482368,0.889434142916356,0.931702518212333,0.07,-0.93,181,"Q4","CAA"
"156","ArizonaCincinnati1-4",2025-01-04,"Cincinnati","Arizona","conf","H","A",0.92330287262338,0.894948681488036,0.889434142916356,0.485668109995589,0.51,-0.49,22,"Q1","B12"
"157","MontanaIdaho1-4",2025-01-04,"Idaho","Montana","conf","H","A",0.504215015662018,0.410685636733478,0.889434142916356,0.920276212242172,0.08,-0.92,152,"Q3","BSky"
"158","UMass LowellAlbany1-4",2025-01-04,"Albany","UMass Lowell","conf","H","A",0.390096622042198,0.35572696648317,0.889434142916356,0.935772038427882,0.06,-0.94,161,"Q4","AE"
"159","Miami FLVirginia Tech1-4",2025-01-04,"Virginia Tech","Miami FL","conf","H","A",0.618125627473121,0.524414150121792,0.889434142916356,0.87945081640942,0.12,-0.88,169,"Q4","ACC"
"160","DenverSouth Dakota1-4",2025-01-04,"South Dakota","Denver","conf","H","A",0.43480126708647,0.173994488012511,0.889434142916356,0.974482745860832,0.03,-0.97,303,"Q4","Sum"
"161","Texas TechUtah1-4",2025-01-04,"Utah","Texas Tech","conf","H","A",0.829029624849729,0.877339215312071,0.889434142916356,0.529342027413125,0.47,-0.53,27,"Q1","B12"
"162","MichiganUSC1-4",2025-01-04,"USC","Michigan","conf","H","A",0.8366021637322,0.915688121511418,0.889434142916356,0.425513741705022,0.57,-0.43,11,"Q1","B10"
"163","OhioCentral Michigan1-4",2025-01-04,"Central Michigan","Ohio","conf","H","A",0.421610517770669,0.490548852359301,0.889434142916356,0.89309794601542,0.11,-0.89,172,"Q4","MAC"
"164","Montana St.Eastern Washington1-4",2025-01-04,"Eastern Washington","Montana St.","conf","H","A",0.377473426087336,0.419523868867289,0.889434142916356,0.917564173459537,0.08,-0.92,160,"Q3","BSky"
"165","Robert MorrisOakland1-4",2025-01-04,"Oakland","Robert Morris","conf","H","A",0.517636900972264,0.260213640474318,0.889434142916356,0.958106673681851,0.04,-0.96,245,"Q4","Horz"
"166","TowsonCharleston1-4",2025-01-04,"Charleston","Towson","conf","H","A",0.684298953942531,0.265478572116995,0.889434142916356,0.957002300035415,0.04,-0.96,230,"Q4",NA
"167","Jackson St.Alcorn St.1-4",2025-01-04,"Alcorn St.","Jackson St.","conf","H","A",0.192579866774692,0.15919591048373,0.889434142916356,0.977004601454604,0.02,-0.98,332,"Q4","SWAC"
"168","MonmouthDelaware1-4",2025-01-04,"Delaware","Monmouth","conf","H","A",0.472373522788138,0.231956265216666,0.889434142916356,0.963815602217817,0.04,-0.96,259,"Q4","CAA"
"169","Oral RobertsUMKC1-4",2025-01-04,"UMKC","Oral Roberts","conf","H","A",0.433087889516506,0.190300594844925,0.889434142916356,0.971613166084933,0.03,-0.97,337,"Q4","Sum"
"170","Weber St.Northern Arizona1-4",2025-01-04,"Weber St.","Northern Arizona","conf","A","H",0.233927004042798,0.381504030003971,0.808598943427281,0.872595085743377,0.13,-0.87,270,"Q4","BSky"
"171","BellarmineCentral Arkansas1-4",2025-01-04,"Bellarmine","Central Arkansas","conf","A","H",0.0886116726037798,0.204690179559826,0.808598943427281,0.942576653102235,0.06,-0.94,344,"Q4","ASun"
"172","Eastern KentuckyNorth Alabama1-4",2025-01-04,"Eastern Kentucky","North Alabama","conf","A","H",0.45019944980258,0.570506605615847,0.808598943427281,0.760789658786406,0.24,-0.76,159,"Q3","ASun"
"173","Boise St.San Diego St.1-4",2025-01-04,"Boise St.","San Diego St.","conf","A","H",0.774629888488593,0.889825782390889,0.808598943427281,0.343433444303086,0.66,-0.34,47,"Q1","MWC"
"174","Green BayNorthern Kentucky1-4",2025-01-04,"Green Bay","Northern Kentucky","conf","A","H",0.129869819494101,0.425323127107902,0.808598943427281,0.85092707233284,0.15,-0.85,207,"Q3","Horz"
"175","SeattleCal Baptist1-4",2025-01-04,"Seattle","Cal Baptist","conf","A","H",0.461365543049971,0.557658368254108,0.808598943427281,0.770169409006907,0.23,-0.77,173,"Q3","WAC"
"176","Saint Mary'sPortland1-4",2025-01-04,"Saint Mary's","Portland","conf","A","H",0.819293841368507,0.242734431742647,0.808598943427281,0.929476667209834,0.07,-0.93,324,"Q4","WCC"
"177","Western KentuckyFIU1-4",2025-01-04,"Western Kentucky","FIU","conf","A","H",0.571634288009308,0.42800780326835,0.808598943427281,0.849529545766109,0.15,-0.85,251,"Q4","CUSA"
"178","Illinois ChicagoBelmont1-4",2025-01-04,"Illinois Chicago","Belmont","conf","A","H",0.449751814135694,0.589775085360967,0.808598943427281,0.746095686383262,0.25,-0.75,121,"Q2","MVC"
"179","UMBCBinghamton1-4",2025-01-04,"UMBC","Binghamton","conf","A","H",0.269413735957355,0.248161253024672,0.808598943427281,0.927531526878852,0.07,-0.93,294,"Q4","AE"
"180","RichmondMassachusetts1-4",2025-01-04,"Richmond","Massachusetts","conf","A","H",0.250303069860187,0.436328890090927,0.808598943427281,0.845143388286164,0.15,-0.85,248,"Q4","A10"
"181","PresbyterianGardner Webb1-4",2025-01-04,"Presbyterian","Gardner Webb","conf","A","H",0.235063959752736,0.432048047413578,0.808598943427281,0.847410261195905,0.15,-0.85,223,"Q3","BSth"
"182","CampbellUNC Wilmington1-4",2025-01-04,"Campbell","UNC Wilmington","conf","A","H",0.169863251344888,0.637032793400233,0.808598943427281,0.706495405642308,0.29,-0.71,164,"Q3","CAA"
"183","TexasTexas A&M1-4",2025-01-04,"Texas","Texas A&M","conf","A","H",0.840745271264806,0.934076948423832,0.808598943427281,0.229676529475633,0.77,-0.23,20,"Q1","SEC"
"184","UCLANebraska1-4",2025-01-04,"UCLA","Nebraska","conf","A","H",0.89406773138986,0.908108636334291,0.808598943427281,0.299469587082023,0.7,-0.3,44,"Q1","B10"
"185","Kansas St.TCU1-4",2025-01-04,"Kansas St.","TCU","conf","A","H",0.689976188592072,0.854879682102316,0.808598943427281,0.417640848263903,0.58,-0.42,69,"Q1","B12"
"186","San Jose St.UNLV1-4",2025-01-04,"San Jose St.","UNLV","conf","A","H",0.421917152969926,0.757623279148072,0.808598943427281,0.57474537168565,0.43,-0.57,107,"Q2","MWC"
"187","Cal PolyHawaii1-4",2025-01-04,"Cal Poly","Hawaii","conf","A","H",0.325519782407792,0.524921752578168,0.808598943427281,0.792681026855013,0.21,-0.79,196,"Q3","BW"
"188","UT Rio Grande ValleyNew Orleans1-4",2025-01-04,"UT Rio Grande Valley","New Orleans","conf","A","H",0.369336292909175,0.216708865862009,0.808598943427281,0.938536697965678,0.06,-0.94,334,"Q4","Slnd"
"189","VermontNew Hampshire1-4",2025-01-04,"Vermont","New Hampshire","conf","A","H",0.255319224414814,0.11084967358973,0.808598943427281,0.971335802699895,0.03,-0.97,357,"Q4","AE"
"190","StanfordPittsburgh1-4",2025-01-04,"Stanford","Pittsburgh","conf","A","H",0.668252053710195,0.910631179408818,0.808598943427281,0.29308784050693,0.71,-0.29,13,"Q1","ACC"
"191","SamfordWestern Carolina1-4",2025-01-04,"Samford","Western Carolina","conf","A","H",0.568883711323886,0.24223063389943,0.808598943427281,0.929656241058919,0.07,-0.93,352,"Q4","SC"
"192","Bethune CookmanFlorida A&M1-4",2025-01-04,"Bethune Cookman","Florida A&M","conf","A","H",0.271492700172991,0.147349896611981,0.808598943427281,0.96070127027345,0.04,-0.96,338,"Q4","SWAC"
"193","VCULoyola Chicago1-4",2025-01-04,"VCU","Loyola Chicago","conf","A","H",0.791463408462131,0.685545317175902,0.808598943427281,0.659610154260637,0.34,-0.66,135,"Q2","A10"
"194","MilwaukeeDetroit Mercy1-4",2025-01-04,"Milwaukee","Detroit Mercy","conf","A","H",0.427959544532665,0.226673628721574,0.808598943427281,0.935119183801299,0.06,-0.94,286,"Q4","Horz"
"195","LouisianaGeorgia St.1-4",2025-01-04,"Louisiana","Georgia St.","conf","A","H",0.207827471040619,0.287372311267628,0.808598943427281,0.912863661085107,0.09,-0.91,320,"Q4",NA
"196","William & MaryStony Brook1-4",2025-01-04,"William & Mary","Stony Brook","conf","A","H",0.367570008371561,0.180868905538782,0.808598943427281,0.950329789248319,0.05,-0.95,335,"Q4","CAA"
"197","South AlabamaGeorgia Southern1-4",2025-01-04,"South Alabama","Georgia Southern","conf","A","H",0.435794150720548,0.424189052610773,0.808598943427281,0.851514877892756,0.15,-0.85,264,"Q4","SB"
"198","Grambling St.Prairie View A&M1-4",2025-01-04,"Grambling St.","Prairie View A&M","conf","A","H",0.167875144894922,0.244874615206494,0.808598943427281,0.928711926165828,0.07,-0.93,331,"Q4","SWAC"
"199","UC DavisCal St. Northridge1-4",2025-01-04,"UC Davis","Cal St. Northridge","conf","A","H",0.266960303863397,0.636741513799978,0.808598943427281,0.706756511872145,0.29,-0.71,96,"Q2","BW"
"200","Charleston SouthernLongwood1-4",2025-01-04,"Charleston Southern","Longwood","conf","A","H",0.215991720332316,0.513290520111434,0.808598943427281,0.800233990667804,0.2,-0.8,180,"Q3","BSth"
"201","TulsaUAB1-4",2025-01-04,"Tulsa","UAB","conf","A","H",0.260541245493002,0.644305319115576,0.808598943427281,0.69990217374017,0.3,-0.7,190,"Q3","Amer"
"202","HofstraNortheastern1-4",2025-01-04,"Hofstra","Northeastern","conf","A","H",0.306947986529698,0.590282250484597,0.808598943427281,0.745698301435284,0.25,-0.75,167,"Q3","CAA"
"203","SyracuseFlorida St.1-4",2025-01-04,"Syracuse","Florida St.","conf","A","H",0.441550622898323,0.840105817638423,0.808598943427281,0.445694171244278,0.55,-0.45,82,"Q2","ACC"
"204","BuffaloMiami OH1-4",2025-01-04,"Buffalo","Miami OH","conf","A","H",0.0962457622747362,0.516814680987396,0.808598943427281,0.797968896253253,0.2,-0.8,162,"Q3","MAC"
"205","WyomingAir Force1-4",2025-01-04,"Wyoming","Air Force","conf","A","H",0.460985354512074,0.273757513656246,0.808598943427281,0.918082400205453,0.08,-0.92,290,"Q4","MWC"
"206","Louisiana TechNew Mexico St.1-4",2025-01-04,"Louisiana Tech","New Mexico St.","conf","A","H",0.537366983379011,0.516853610397545,0.808598943427281,0.797943762649513,0.2,-0.8,234,"Q3","CUSA"
"207","DukeSMU1-4",2025-01-04,"Duke","SMU","conf","A","H",0.961422510101481,0.872963987518621,0.808598943427281,0.38072039442647,0.62,-0.38,32,"Q1","ACC"
"208","San FranciscoWashington St.1-4",2025-01-04,"San Francisco","Washington St.","conf","A","H",0.769139662253462,0.872781454786511,0.808598943427281,0.381108302831222,0.62,-0.38,66,"Q1","WCC"
"209","UTSATulane1-4",2025-01-04,"UTSA","Tulane","conf","A","H",0.278632009395449,0.557566082939711,0.808598943427281,0.77023562263636,0.23,-0.77,186,"Q3","Amer"
"210","DePaulVillanova1-4",2025-01-04,"DePaul","Villanova","conf","A","H",0.643036888828395,0.852908537351501,0.808598943427281,0.421488562005314,0.58,-0.42,61,"Q1","BE"
"211","St. ThomasNorth Dakota1-4",2025-01-04,"St. Thomas","North Dakota","conf","A","H",0.591225555593418,0.311337243752276,0.808598943427281,0.903331939088958,0.1,-0.9,304,"Q4","Sum"
"212","Idaho St.Northern Colorado1-4",2025-01-04,"Idaho St.","Northern Colorado","conf","A","H",0.219016066827509,0.630378339590087,0.808598943427281,0.712404689950296,0.29,-0.71,132,"Q2","BSky"
"213","George MasonRhode Island1-4",2025-01-04,"George Mason","Rhode Island","conf","A","H",0.715231591259198,0.73779817616151,0.808598943427281,0.600218657798977,0.4,-0.6,86,"Q2","A10"
"214","Oklahoma St.West Virginia1-4",2025-01-04,"Oklahoma St.","West Virginia","conf","A","H",0.581640680789564,0.910549651862911,0.808598943427281,0.293295355966592,0.71,-0.29,29,"Q1","B12"
"215","Jacksonville St.Kennesaw St.1-4",2025-01-04,"Jacksonville St.","Kennesaw St.","conf","A","H",0.43321895282074,0.441179483109819,0.808598943427281,0.84254781774726,0.16,-0.84,193,"Q3","CUSA"
"216","Texas A&M Corpus ChrisSoutheastern Louisiana1-4",2025-01-04,"Texas A&M Corpus Chris","Southeastern Louisiana","conf","A","H",0.437882446121534,0.439652612700176,0.808598943427281,0.8433679715595,0.16,-0.84,228,"Q3","Slnd"
"217","HamptonElon1-4",2025-01-04,"Hampton","Elon","conf","A","H",0.24724451739838,0.625621786775869,0.808598943427281,0.716558185361684,0.28,-0.72,114,"Q2","CAA"
"218","N.C. StateWake Forest1-4",2025-01-04,"N.C. State","Wake Forest","conf","A","H",0.660499065452347,0.734942409141097,0.808598943427281,0.603743338853651,0.4,-0.6,94,"Q2",NA
"219","Little RockTennessee St.1-4",2025-01-04,"Little Rock","Tennessee St.","conf","A","H",0.305157668624634,0.242180618301261,0.808598943427281,0.929674059388101,0.07,-0.93,339,"Q4","OVC"
"220","PepperdinePacific1-4",2025-01-04,"Pepperdine","Pacific","conf","A","H",0.357862998055772,0.357862712385011,0.808598943427281,0.883457250294886,0.12,-0.88,300,"Q4","WCC"
"221","WoffordEast Tennessee St.1-4",2025-01-04,"Wofford","East Tennessee St.","conf","A","H",0.399030772490672,0.567855723419536,0.808598943427281,0.762751500691878,0.24,-0.76,131,"Q2","SC"
"222","Louisiana MonroeCoastal Carolina1-4",2025-01-04,"Louisiana Monroe","Coastal Carolina","conf","A","H",0.110193900481076,0.358377786120317,0.808598943427281,0.883226346622432,0.12,-0.88,285,"Q4","SB"
"223","Western IllinoisEastern Illinois1-4",2025-01-04,"Western Illinois","Eastern Illinois","conf","A","H",0.108588063838783,0.313569672966689,0.808598943427281,0.902420679305536,0.1,-0.9,292,"Q4","OVC"
"224","Nebraska OmahaNorth Dakota St.1-4",2025-01-04,"Nebraska Omaha","North Dakota St.","conf","A","H",0.252095179394013,0.809407124074481,0.808598943427281,0.498692410643083,0.5,-0.5,99,"Q2","Sum"
"225","LouisvilleVirginia1-4",2025-01-04,"Louisville","Virginia","conf","A","H",0.805008575864634,0.758278059005712,0.808598943427281,0.57387282106154,0.43,-0.57,101,"Q2","ACC"
"226","IU IndyCleveland St.1-4",2025-01-04,"IU Indy","Cleveland St.","conf","A","H",0.12717680921135,0.429854948599175,0.808598943427281,0.848563051304241,0.15,-0.85,233,"Q3",NA
"227","OklahomaAlabama1-4",2025-01-04,"Oklahoma","Alabama","conf","A","H",0.793624158149323,0.95860947296522,0.808598943427281,0.154269499946722,0.85,-0.15,10,"Q1","SEC"
"228","DaytonGeorge Washington1-4",2025-01-04,"Dayton","George Washington","conf","A","H",0.803110084328696,0.556665005396612,0.808598943427281,0.770881282816133,0.23,-0.77,151,"Q3","A10"
"229","CaliforniaClemson1-4",2025-01-04,"California","Clemson","conf","A","H",0.501576756191045,0.901345407266052,0.808598943427281,0.316191102048122,0.68,-0.32,34,"Q1","ACC"
"230","North CarolinaNotre Dame1-4",2025-01-04,"North Carolina","Notre Dame","conf","A","H",0.783293767457517,0.765584657817753,0.808598943427281,0.563993791207137,0.44,-0.56,103,"Q2","ACC"
"231","Youngstown St.Purdue Fort Wayne1-4",2025-01-04,"Youngstown St.","Purdue Fort Wayne","conf","A","H",0.379688345174521,0.605197266911586,0.808598943427281,0.73375608770274,0.27,-0.73,133,"Q2","Horz"
"232","MissouriAuburn1-4",2025-01-04,"Missouri","Auburn","conf","A","H",0.790724661715582,0.983042687570524,0.808598943427281,0.0679242267900292,0.93,-0.07,1,"Q1","SEC"
"233","Boston CollegeGeorgia Tech1-4",2025-01-04,"Boston College","Georgia Tech","conf","A","H",0.401801093347898,0.737303881936061,0.808598943427281,0.600831247000233,0.4,-0.6,144,"Q3","ACC"
"234","VanderbiltLSU1-4",2025-01-04,"Vanderbilt","LSU","conf","A","H",0.806256237296992,0.843841357253572,0.808598943427281,0.438768871383071,0.56,-0.44,53,"Q1","SEC"
"235","Maryland Eastern ShoreNorfolk St.1-4",2025-01-04,"Maryland Eastern Shore","Norfolk St.","conf","A","H",0.0869421467266573,0.610370193789268,0.808598943427281,0.729495304898788,0.27,-0.73,143,"Q3","MEAC"
"236","UT ArlingtonTarleton St.1-4",2025-01-04,"UT Arlington","Tarleton St.","conf","A","H",0.412595840623903,0.255719384193193,0.808598943427281,0.924789096854901,0.08,-0.92,326,"Q4","WAC"
"237","South CarolinaMississippi St.1-4",2025-01-04,"South Carolina","Mississippi St.","conf","A","H",0.704504200080383,0.924447413776795,0.808598943427281,0.256653531546486,0.74,-0.26,18,"Q1","SEC"
"238","TroyMarshall1-4",2025-01-04,"Troy","Marshall","conf","A","H",0.562549011525636,0.524300944774818,0.808598943427281,0.793089808819607,0.21,-0.79,219,"Q3","SB"
"239","Ball St.Kent St.1-4",2025-01-04,"Ball St.","Kent St.","conf","A","H",0.258203026147691,0.642356739187544,0.808598943427281,0.701682830289676,0.3,-0.7,110,"Q2","MAC"
"240","LipscombNorth Florida1-4",2025-01-04,"Lipscomb","North Florida","conf","A","H",0.668851543744879,0.451920456035501,0.808598943427281,0.836695862090367,0.16,-0.84,195,"Q3","ASun"
"241","StetsonWest Georgia1-4",2025-01-04,"Stetson","West Georgia","conf","A","H",0.0830500802934127,0.205195343759387,0.808598943427281,0.94240861688151,0.06,-0.94,342,"Q4","ASun"
"242","MaineBryant1-4",2025-01-04,"Maine","Bryant","conf","A","H",0.268407177137914,0.486281297382959,0.808598943427281,0.816950311677303,0.18,-0.82,212,"Q3","AE"
"243","Florida Gulf CoastQueens1-4",2025-01-04,"Florida Gulf Coast","Queens","conf","A","H",0.450042643798928,0.364124957871505,0.808598943427281,0.88063287752563,0.12,-0.88,263,"Q4","ASun"
"244","Northern IllinoisEastern Michigan1-4",2025-01-04,"Northern Illinois","Eastern Michigan","conf","A","H",0.0923379395896206,0.271343188137846,0.808598943427281,0.918993563961882,0.08,-0.92,291,"Q4","MAC"
"245","LindenwoodSIU Edwardsville1-4",2025-01-04,"Lindenwood","SIU Edwardsville","conf","A","H",0.139886500097202,0.401679068055585,0.808598943427281,0.86287842972623,0.14,-0.86,246,"Q4","OVC"
"246","Arkansas Pine BluffAlabama A&M1-4",2025-01-04,"Arkansas Pine Bluff","Alabama A&M","conf","A","H",0.0609876672039575,0.126691539676517,0.808598943427281,0.966800763754056,0.03,-0.97,362,"Q4","SWAC"
